,gameId,gameMapId,gameType,subType,createDate,gameLength,interestScore,goldLeadChangeCount,isSurrender,coreMinute,coreMinuteGoldDiff,isComebackWin,maxGoldDiffBeforeComeback,maxGoldDiffMinBeforeComeback,firstGoldLeadMinAfterComeback,version,scanned,isFullData,isPlusData,p.gameId,p.createDate,teamId,summonerId,isUnknownSummoner,participantId,championId,result,skinIndex,spell1,spell2,leaver,experienceEarned,eligibleFirstWinOfDay,ipEarned,boostXpEarned,boostIpEarned,premadeSize,item0,item1,item2,item3,item4,item5,item6,level,championsKilled,numDeaths,assists,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,physicalDamageTaken,sightWardsBoughtInGame,visionWardsBoughtInGame,wardKilled,wardPlaced,totalHeal,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,visionScore,timeCCingOthers,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,lane,role,keystoneMasteryId,tierRank,position,isDetail,isRanked,perk0,perkPrimaryStyle,perkSubStyle,opScore,opScoreRank,isOPScoreMaxInTeam
27,5521647948,11,MATCHED_GAME,420,2021-10-21 01:05:18,1233,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521647948,2021-10-21 01:05:18,100,88189844,0,3,105,WIN,0,4,14,0,0,0,0,0,0,0,3157,6655,2033,0,1082,3020,3364,13,6,5,6,4,0,0,152,1,0,2,9232,1582,7163,6917,0,2,2,6,1029,8974,79551,12390,0,0,18,5,5472,1906,1906,MIDDLE,DUO,0,D220,M,1,1,8112,8100,8300,6.59,4,0
28,5521647948,11,MATCHED_GAME,420,2021-10-21 01:05:18,1233,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521647948,2021-10-21 01:05:18,100,88196391,0,1,27,WIN,0,6,4,0,0,0,0,0,0,0,2033,1082,1052,3116,3009,3802,3363,12,6,3,5,9,1,0,105,1,0,4,8717,732,8303,10444,0,2,3,6,2157,9137,77579,15046,0,0,13,27,10136,6617,3044,TOP,SOLO,0,D375,T,1,1,8010,8000,8100,6.88,3,0
29,5521647948,11,MATCHED_GAME,420,2021-10-21 01:05:18,1233,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521647948,2021-10-21 01:05:18,200,88247560,0,8,711,LOSE,0,4,14,0,0,0,0,0,0,0,2055,6656,3108,2421,3020,1056,3364,11,4,6,6,4,0,0,105,1,0,0,7135,1532,7819,5730,0,3,0,8,527,9787,52064,10680,0,0,18,17,5701,677,0,MIDDLE,SOLO,0,D10,M,1,1,8112,8100,8200,5.4,9,0
30,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,100,2865236,0,1,56,LOSE,0,12,4,0,0,0,0,0,0,0,3153,6630,3006,3074,0,0,3363,14,5,9,4,4,2,0,158,1,0,2,11453,13827,957,22784,0,2,2,6,5660,14784,125715,30968,0,0,13,103,14072,13111,6496,TOP,SOLO,0,P437,T,1,0,8021,8000,8400,5.1,8,0
31,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,100,12054335,0,3,875,LOSE,0,4,14,0,0,0,0,0,0,0,3047,6630,3748,3076,1028,0,3340,15,3,10,5,0,1,0,145,1,0,0,9811,12038,18,24454,0,1,1,8,3069,19397,106611,38526,0,0,13,25,28980,1844,1844,MIDDLE,SOLO,0,G482,M,1,0,8010,8000,8400,5.67,6,1
32,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,200,30733146,0,8,101,WIN,0,3,4,0,0,0,0,0,0,0,1058,2420,3041,6655,3020,4628,3364,14,7,3,30,0,1,0,33,1,0,6,12328,1173,29965,7844,0,3,3,19,1453,31138,70752,12594,0,0,36,31,4911,7474,3458,BOTTOM,SUPPORT,0,G263,S,1,0,8229,8200,8000,8.4,2,0
33,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,200,31880984,0,9,104,WIN,0,4,14,0,0,0,0,0,0,0,3047,6695,6692,3036,3134,1037,3364,17,9,5,2,89,0,0,188,1,511,3,13569,20124,753,14534,0,1,0,8,699,22555,214615,18810,0,0,18,13,13608,17655,1025,BOTTOM,DUO,0,G475,M,1,0,8112,8100,8200,6.46,5,0
34,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,100,40191475,0,2,104,LOSE,0,11,4,0,0,0,0,0,0,0,6673,2003,3047,3035,1018,0,3364,13,2,9,4,92,0,0,34,1,229,2,8187,10228,386,18716,0,2,2,3,5506,11749,98209,24931,0,0,14,20,19319,5305,0,JUNGLE,NONE,0,G339,J,1,0,8021,8000,8100,4.95,9,0
35,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,100,60681640,0,4,526,LOSE,0,14,4,0,0,0,0,0,0,0,3190,3855,3117,0,3067,1011,3364,12,1,16,8,0,0,0,28,1,0,0,6614,1247,6505,16247,0,7,2,19,1398,8761,18675,26100,0,0,32,29,30828,2664,0,BOTTOM,SUPPORT,0,P417,S,1,0,8439,8400,8300,4.62,10,0
36,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,100,82852969,0,5,203,LOSE,0,7,4,0,0,0,0,0,0,0,3123,6672,3006,6676,3094,0,3340,13,9,12,5,6,0,0,127,2,405,3,11502,16527,3565,17372,0,0,3,8,7526,22747,89927,25373,0,0,18,3,11555,5567,1176,BOTTOM,CARRY,0,,A,1,0,8005,8000,8100,5.63,7,0
37,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,200,83170941,0,10,75,WIN,0,12,4,0,0,0,0,0,0,0,3110,6632,3047,3742,3143,0,3340,17,16,2,13,3,4,1,158,2,0,8,15153,28831,5041,28491,0,2,2,8,7720,35070,151414,39413,0,0,16,29,53162,14469,10255,TOP,SOLO,0,P237,T,1,0,8360,8300,8400,8.69,1,1
38,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,200,83414113,0,7,234,WIN,0,11,4,0,0,0,0,0,0,0,6673,3047,3153,2031,1031,3133,3364,15,6,5,11,111,1,0,24,2,1567,2,10504,10714,1160,18737,0,5,4,2,8515,12141,124317,23046,0,0,18,14,17316,26951,727,JUNGLE,NONE,0,G375,J,1,0,8010,8000,8300,7.25,3,0
39,5521587895,11,MATCHED_GAME,430,2021-10-21 01:05:17,1624,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521587895,2021-10-21 01:05:17,200,85758163,0,6,202,WIN,0,7,4,0,0,0,0,0,0,0,6662,3143,3748,3110,0,3047,3364,16,18,5,21,4,3,0,139,3,852,6,14895,18057,3309,19507,0,2,1,3,5602,22981,115635,24058,0,0,7,29,29885,9128,7498,BOTTOM,DUO,0,,A,1,0,8437,8400,8100,6.88,4,0
40,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,200,2446665,0,10,412,LOSE,0,14,4,0,0,0,0,0,0,0,3857,2055,1033,3117,3067,1029,3364,9,0,7,5,0,0,0,32,0,0,0,4645,1122,3140,6798,0,8,4,14,415,4946,17699,10408,0,0,33,21,7264,2833,0,BOTTOM,SUPPORT,0,D122,S,1,1,8439,8400,8300,4.95,10,0
41,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,200,3682802,0,6,6,LOSE,0,4,12,0,0,0,0,0,0,0,6630,3047,3067,1054,3123,2055,3364,12,2,4,1,6,0,0,150,1,0,0,6824,9942,0,10508,0,1,3,6,1188,10533,88673,13672,0,0,14,13,11934,295,35,TOP,SOLO,0,D114,T,1,1,8005,8000,8400,5.36,6,1
42,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,100,4373453,0,1,107,WIN,0,12,4,0,0,0,0,0,0,0,6631,3074,3044,1028,1054,3047,3340,14,6,1,2,20,2,0,156,2,0,6,10317,9556,2002,13773,0,1,0,7,5268,11836,119407,17074,0,0,12,10,11130,20756,7686,TOP,SOLO,0,D282,T,1,1,8010,8000,8400,7.09,3,0
43,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,100,8510780,0,4,236,WIN,0,7,4,0,0,0,0,0,0,0,2031,6671,2055,3006,3086,3508,3363,11,11,5,5,4,1,0,138,2,337,3,10279,11040,2985,8892,0,2,5,7,1805,14118,76417,11526,0,0,17,0,4209,3145,3145,BOTTOM,CARRY,0,D30,A,1,1,8005,8000,8100,7.32,2,0
44,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,200,13653880,0,8,246,LOSE,0,14,4,0,0,0,0,0,0,0,2031,3158,6693,3134,1036,0,3364,10,3,9,1,1,0,0,99,1,0,0,6333,10370,757,9279,0,3,2,4,229,11847,47353,15026,0,0,11,13,6211,577,0,MIDDLE,SOLO,0,D11,M,1,1,8112,8100,8000,5.18,8,0
45,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,100,17625664,0,5,89,WIN,0,14,4,0,0,0,0,0,0,0,3860,0,3117,3190,1004,3067,3364,11,2,1,14,0,0,0,38,1,0,2,6376,1921,2209,3865,0,7,5,17,412,4434,17627,6640,0,0,34,33,5618,249,249,BOTTOM,SUPPORT,0,D275,S,1,1,8439,8400,8300,6.54,5,0
46,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,200,22803523,0,7,876,LOSE,0,11,4,0,0,0,0,0,0,0,2421,2031,3158,6653,3191,0,3364,11,2,5,3,74,0,0,39,1,0,0,6525,556,7200,13306,0,1,6,2,7328,9823,87012,17572,0,0,17,9,7587,9837,0,JUNGLE,NONE,0,D257,J,1,1,8128,8100,8300,5.08,9,0
47,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,100,30702426,0,2,141,WIN,0,4,11,0,0,0,0,0,0,0,0,6630,3142,3814,1036,3111,3364,13,11,2,9,120,0,0,22,2,0,7,11309,13640,1291,16489,0,6,3,7,12430,15395,119871,24424,0,0,25,7,12491,16418,423,JUNGLE,NONE,0,D269,J,1,1,8010,8000,8300,8.8,1,1
48,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,200,87427544,0,9,21,LOSE,0,1,4,0,0,0,0,0,0,0,2031,6692,3814,3047,1036,0,3340,10,5,8,3,0,0,0,134,2,426,2,7799,7676,2355,8484,0,1,2,6,149,10031,54779,11763,0,0,11,9,6063,588,588,BOTTOM,CARRY,0,D20,A,1,1,8229,8200,8300,5.25,7,0
49,5521618229,11,MATCHED_GAME,420,2021-10-21 01:05:14,1213,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521618229,2021-10-21 01:05:14,100,88724759,0,3,134,WIN,0,12,4,0,0,0,0,0,0,0,2033,3020,3135,6655,0,1082,3363,12,3,3,8,8,2,0,126,1,0,2,8165,694,9505,7411,0,2,2,8,1619,10200,63640,10537,0,0,12,15,4399,2048,2048,MIDDLE,SOLO,0,D315,M,1,1,8230,8200,8300,6.66,4,0
50,5521627273,11,MATCHED_GAME,420,2021-10-21 01:05:12,1724,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521627273,2021-10-21 01:05:12,200,1600964,0,7,121,LOSE,0,4,11,0,0,0,0,0,0,0,3142,3158,6691,2055,3035,1036,3364,14,2,7,0,180,1,0,25,1,0,0,10340,5374,338,21119,0,5,2,4,10918,6015,176461,26042,0,0,20,1,13356,11032,2558,JUNGLE,NONE,0,G480,J,1,1,8112,8100,8200,4.97,8,0
