,championId_x,championId_y,WR,count
1951,45,60,1.0,1.0
1952,45,62,0.0,1.0
1953,45,63,1.0,9.0
1954,45,68,0.5,2.0
1955,45,74,0.0,1.0
1956,45,78,0.75,12.0
1957,45,79,0.5,4.0
1958,45,80,0.625,8.0
1959,45,81,0.3333333333333333,3.0
1960,45,86,0.0,1.0
1961,45,89,0.5806451612903226,31.0
1962,45,98,0.8,5.0
1963,45,99,0.5652173913043478,23.0
1964,45,101,0.375,40.0
1965,45,107,0.0,1.0
1966,45,111,0.47368421052631576,19.0
1967,45,112,1.0,1.0
1968,45,115,0.5714285714285714,7.0
1969,45,117,0.46153846153846156,13.0
1970,45,127,0.5,2.0
1971,45,134,0.75,4.0
1972,45,142,0.0,1.0
1973,45,143,0.75,8.0
1974,45,147,0.5,6.0
1975,45,154,0.0,1.0
1976,45,157,1.0,1.0
1977,45,161,0.0,4.0
1978,45,163,0.3333333333333333,3.0
1979,45,164,0.5,2.0
1980,45,201,1.0,2.0
1981,45,223,0.3333333333333333,3.0
1982,45,234,0.0,1.0
1983,45,235,0.625,64.0
1984,45,245,0.3333333333333333,3.0
1985,45,246,0.0,1.0
1986,45,266,0.0,1.0
1987,45,267,0.0,8.0
1988,45,350,0.4318181818181818,44.0
1989,45,412,0.46511627906976744,43.0
1990,45,432,0.36363636363636365,11.0
1991,45,497,0.45,20.0
1992,45,517,0.6666666666666666,3.0
1993,45,518,0.75,4.0
1994,45,526,0.3333333333333333,3.0
1995,45,555,0.5789473684210527,38.0
1996,45,711,0.4,15.0
1997,45,777,0.0,1.0
1998,45,875,0.5263157894736842,19.0
1999,48,9,0.0,1.0
2000,48,12,1.0,1.0
2001,48,16,0.0,2.0
2002,48,17,0.0,1.0
2003,48,20,0.0,1.0
2004,48,25,1.0,1.0
2005,48,26,1.0,1.0
2006,48,34,0.0,2.0
2007,48,36,1.0,1.0
2008,48,53,0.4,5.0
2009,48,81,0.0,2.0
2010,48,89,0.0,1.0
2011,48,101,0.0,1.0
2012,48,117,0.0,2.0
2013,48,120,0.0,1.0
2014,48,157,0.0,1.0
2015,48,201,0.0,1.0
2016,48,235,0.42857142857142855,7.0
2017,48,267,0.5,2.0
2018,48,350,0.3333333333333333,6.0
2019,48,429,0.0,1.0
2020,48,432,0.0,1.0
2021,48,498,0.0,1.0
2022,48,517,0.0,1.0
2023,48,555,0.0,3.0
2024,50,1,0.42857142857142855,7.0
2025,50,2,0.0,1.0
2026,50,3,0.6296296296296297,54.0
2027,50,4,0.5,2.0
2028,50,7,0.25,4.0
2029,50,8,0.0,1.0
2030,50,9,0.2727272727272727,11.0
2031,50,12,0.6484375,128.0
2032,50,14,0.5,4.0
2033,50,16,0.5,46.0
2034,50,17,0.5,2.0
2035,50,20,0.0,2.0
2036,50,21,0.3888888888888889,18.0
2037,50,22,0.4,5.0
2038,50,23,0.5,2.0
2039,50,25,0.5531914893617021,94.0
2040,50,26,0.5952380952380952,42.0
2041,50,27,0.3333333333333333,3.0
2042,50,29,0.4444444444444444,9.0
2043,50,30,0.0,1.0
2044,50,31,0.5555555555555556,9.0
2045,50,32,0.611336032388664,247.0
2046,50,33,1.0,2.0
2047,50,34,0.5789473684210527,19.0
2048,50,35,0.4838709677419355,31.0
2049,50,36,1.0,2.0
2050,50,37,0.5,10.0
2051,50,40,0.8,15.0
2052,50,43,0.4533333333333333,75.0
2053,50,44,0.631578947368421,57.0
2054,50,45,0.47368421052631576,19.0
2055,50,48,0.5333333333333333,30.0
2056,50,53,0.553763440860215,186.0
2057,50,54,1.0,5.0
2058,50,57,0.5846153846153846,130.0
2059,50,59,0.5714285714285714,7.0
2060,50,60,1.0,1.0
2061,50,61,0.0,2.0
2062,50,62,0.5714285714285714,7.0
2063,50,63,0.4444444444444444,27.0
2064,50,64,0.75,4.0
2065,50,67,0.0,1.0
2066,50,68,1.0,1.0
2067,50,74,0.5,6.0
2068,50,78,0.8461538461538461,13.0
2069,50,79,0.4666666666666667,15.0
2070,50,80,0.4423076923076923,104.0
2071,50,81,0.0,4.0
2072,50,89,0.6256410256410256,390.0
2073,50,90,0.0,1.0
2074,50,91,0.0,1.0
2075,50,98,0.4583333333333333,24.0
2076,50,99,0.5789473684210527,57.0
2077,50,101,0.4666666666666667,105.0
2078,50,103,0.5,2.0
2079,50,104,0.0,1.0
2080,50,106,0.0,1.0
2081,50,111,0.5306122448979592,98.0
2082,50,115,0.3333333333333333,3.0
2083,50,117,0.5641025641025641,78.0
2084,50,120,0.0,1.0
2085,50,122,0.5,4.0
2086,50,127,0.5,2.0
2087,50,131,1.0,1.0
2088,50,134,0.6,5.0
2089,50,142,0.6666666666666666,3.0
2090,50,143,0.47058823529411764,34.0
2091,50,147,0.525,40.0
2092,50,154,0.4666666666666667,15.0
2093,50,161,0.6666666666666666,24.0
2094,50,163,0.5555555555555556,18.0
2095,50,164,0.5,2.0
2096,50,166,0.0,1.0
2097,50,201,0.6,25.0
2098,50,223,1.0,5.0
2099,50,235,0.5583333333333333,240.0
2100,50,236,0.0,1.0
2101,50,245,0.3333333333333333,3.0
2102,50,246,0.7142857142857143,7.0
2103,50,266,0.0,2.0
2104,50,267,0.5636363636363636,55.0
2105,50,350,0.5162790697674419,215.0
2106,50,360,0.0,1.0
2107,50,412,0.5486725663716814,226.0
2108,50,432,0.6190476190476191,42.0
2109,50,497,0.5172413793103449,58.0
2110,50,517,0.3333333333333333,6.0
2111,50,518,0.5454545454545454,11.0
2112,50,526,0.6595744680851063,94.0
2113,50,555,0.57421875,256.0
2114,50,711,0.48148148148148145,27.0
2115,50,777,0.0,2.0
2116,50,875,0.5272727272727272,55.0
2117,51,1,0.6,35.0
2118,51,3,0.5180722891566265,249.0
2119,51,4,0.23529411764705882,17.0
2120,51,5,0.0,2.0
2121,51,6,0.5,2.0
2122,51,7,0.5131578947368421,76.0
2123,51,8,0.0,1.0
2124,51,9,0.484375,64.0
2125,51,10,0.3333333333333333,3.0
2126,51,11,0.2,5.0
2127,51,12,0.5117739403453689,637.0
2128,51,14,0.48,25.0
2129,51,15,0.5,2.0
2130,51,16,0.5144827586206897,725.0
2131,51,17,0.5,26.0
2132,51,18,0.0,2.0
2133,51,19,0.4444444444444444,9.0
2134,51,20,0.4074074074074074,54.0
2135,51,21,0.417910447761194,67.0
2136,51,22,0.2978723404255319,47.0
2137,51,23,0.3333333333333333,3.0
2138,51,24,0.6666666666666666,3.0
2139,51,25,0.5170546832701678,5541.0
2140,51,26,0.5184381778741866,461.0
2141,51,27,0.6923076923076923,13.0
2142,51,29,0.5172413793103449,29.0
2143,51,30,0.6363636363636364,11.0
2144,51,31,0.2777777777777778,18.0
2145,51,32,0.5034695451040864,1297.0
2146,51,33,0.6666666666666666,6.0
2147,51,34,0.4523809523809524,126.0
2148,51,35,0.4926829268292683,410.0
2149,51,36,0.2727272727272727,11.0
2150,51,37,0.5233644859813084,214.0
2151,51,38,0.0,1.0
2152,51,39,0.3333333333333333,3.0
2153,51,40,0.5238095238095238,441.0
2154,51,41,0.3333333333333333,3.0
2155,51,42,0.0,1.0
2156,51,43,0.5080808080808081,990.0
2157,51,44,0.5631067961165048,103.0
2158,51,45,0.5,150.0
2159,51,48,0.4457831325301205,83.0
2160,51,50,0.4711111111111111,225.0
2161,51,53,0.5210126582278481,1975.0
2162,51,54,0.36363636363636365,33.0
2163,51,55,0.75,4.0
2164,51,56,0.0,1.0
2165,51,57,0.5318840579710145,690.0
2166,51,59,0.5636363636363636,55.0
2167,51,60,0.42857142857142855,7.0
2168,51,61,0.6666666666666666,6.0
2169,51,62,0.3,10.0
2170,51,63,0.49640287769784175,278.0
2171,51,64,0.3076923076923077,13.0
2172,51,67,0.5,2.0
2173,51,68,0.34782608695652173,23.0
2174,51,69,0.4,5.0
2175,51,72,1.0,1.0
2176,51,74,0.5510204081632653,49.0
2177,51,75,0.625,8.0
2178,51,76,0.8,10.0
2179,51,78,0.6015037593984962,133.0
2180,51,79,0.5192307692307693,104.0
2181,51,80,0.48846153846153845,260.0
2182,51,81,0.29411764705882354,17.0
2183,51,82,0.8,5.0
2184,51,85,0.6956521739130435,23.0
2185,51,89,0.5081967213114754,1525.0
2186,51,90,0.4444444444444444,9.0
2187,51,91,0.0,2.0
2188,51,96,0.3333333333333333,3.0
2189,51,98,0.5846153846153846,130.0
2190,51,99,0.49029126213592233,1236.0
2191,51,101,0.48494983277591974,1196.0
2192,51,103,0.5,14.0
2193,51,104,0.25,8.0
2194,51,105,0.3333333333333333,3.0
2195,51,106,0.0,3.0
2196,51,107,0.3333333333333333,6.0
2197,51,110,0.0,1.0
2198,51,111,0.5059021922428331,593.0
2199,51,113,0.3333333333333333,9.0
2200,51,114,0.5,2.0
2201,51,115,0.53125,32.0
2202,51,117,0.49617931737137033,1963.0
2203,51,122,0.2,5.0
2204,51,126,0.0,1.0
2205,51,127,0.25,20.0
2206,51,133,0.6,5.0
2207,51,134,0.5116279069767442,43.0
2208,51,141,0.3333333333333333,3.0
2209,51,142,0.5434782608695652,46.0
2210,51,143,0.5328947368421053,456.0
2211,51,145,0.3333333333333333,3.0
2212,51,147,0.4846153846153846,260.0
2213,51,150,0.5,2.0
2214,51,154,0.45901639344262296,122.0
2215,51,157,0.375,8.0
2216,51,161,0.5833333333333334,180.0
2217,51,163,0.5677966101694916,118.0
2218,51,164,1.0,2.0
2219,51,166,0.5,4.0
2220,51,201,0.43349753694581283,406.0
2221,51,202,0.5,2.0
2222,51,223,0.5319148936170213,47.0
2223,51,234,0.4,5.0
2224,51,235,0.5188794153471377,821.0
2225,51,236,0.5,6.0
2226,51,238,0.3333333333333333,6.0
2227,51,240,0.25,4.0
2228,51,245,0.5208333333333334,48.0
2229,51,246,0.4,10.0
2230,51,254,0.5,2.0
2231,51,266,0.0,2.0
2232,51,267,0.5150997150997151,1755.0
2233,51,268,0.5,2.0
2234,51,350,0.4717223650385604,1556.0
2235,51,412,0.5066768409004196,2621.0
2236,51,420,0.0,1.0
2237,51,421,1.0,3.0
2238,51,427,0.5833333333333334,12.0
2239,51,432,0.5387931034482759,696.0
2240,51,497,0.5129533678756477,386.0
2241,51,516,0.6363636363636364,11.0
2242,51,517,0.5344827586206896,58.0
2243,51,518,0.5740740740740741,54.0
2244,51,526,0.4327485380116959,171.0
2245,51,555,0.5200868621064061,921.0
2246,51,711,0.5149700598802395,167.0
2247,51,777,0.0,2.0
2248,51,875,0.4166666666666667,228.0
2249,51,876,0.0,2.0
2250,53,89,0.0,1.0
2251,54,12,0.3333333333333333,3.0
2252,54,16,0.0,1.0
2253,54,21,0.0,1.0
2254,54,22,0.0,1.0
2255,54,25,0.0,2.0
2256,54,32,0.5,4.0
2257,54,33,1.0,1.0
2258,54,40,0.0,1.0
2259,54,53,1.0,1.0
2260,54,57,1.0,1.0
2261,54,67,0.0,1.0
2262,54,75,0.0,1.0
2263,54,80,1.0,1.0
2264,54,89,0.8,5.0
2265,54,98,0.0,1.0
2266,54,99,0.3333333333333333,3.0
2267,54,101,0.3333333333333333,3.0
2268,54,115,0.0,1.0
2269,54,117,0.5,2.0
2270,54,145,0.0,1.0
2271,54,154,0.0,1.0
2272,54,222,0.0,1.0
2273,54,235,0.0,7.0
2274,54,267,0.4,5.0
2275,54,350,0.25,4.0
2276,54,412,0.3333333333333333,3.0
2277,54,427,0.5,2.0
2278,54,555,1.0,2.0
2279,54,875,0.6666666666666666,3.0
2280,55,3,0.0,2.0
2281,55,6,0.0,1.0
2282,55,7,0.5,2.0
2283,55,9,0.0,1.0
2284,55,12,0.2857142857142857,7.0
2285,55,16,1.0,1.0
2286,55,17,0.3333333333333333,3.0
2287,55,20,0.5,2.0
2288,55,25,0.5,6.0
2289,55,26,1.0,2.0
2290,55,32,0.4666666666666667,15.0
2291,55,35,0.0,1.0
2292,55,43,0.3333333333333333,6.0
2293,55,44,0.7777777777777778,9.0
2294,55,45,0.0,2.0
2295,55,48,0.0,1.0
2296,55,50,0.0,1.0
2297,55,53,0.42857142857142855,7.0
2298,55,57,0.75,4.0
2299,55,63,0.5,2.0
2300,55,64,0.0,1.0
2301,55,79,0.0,2.0
2302,55,80,0.4,5.0
2303,55,81,0.0,1.0
2304,55,85,0.0,1.0
2305,55,86,0.0,1.0
2306,55,89,0.6666666666666666,12.0
2307,55,92,0.0,1.0
2308,55,99,1.0,1.0
2309,55,101,0.2,5.0
2310,55,107,1.0,1.0
2311,55,111,0.5,2.0
2312,55,113,0.0,1.0
2313,55,117,0.26666666666666666,15.0
2314,55,122,0.0,1.0
2315,55,133,1.0,1.0
2316,55,147,0.0,1.0
2317,55,150,0.0,1.0
2318,55,161,0.0,1.0
2319,55,202,0.0,1.0
2320,55,222,0.0,1.0
2321,55,235,0.3333333333333333,6.0
2322,55,236,0.0,1.0
2323,55,246,1.0,1.0
2324,55,267,0.5,10.0
2325,55,350,0.5789473684210527,38.0
2326,55,360,1.0,1.0
2327,55,412,0.36363636363636365,11.0
2328,55,432,0.5,2.0
2329,55,497,0.0,4.0
2330,55,517,0.0,3.0
2331,55,526,0.6666666666666666,3.0
2332,55,555,0.5,4.0
2333,55,875,0.6666666666666666,3.0
2334,56,17,0.0,1.0
2335,56,20,0.5,2.0
2336,56,25,0.0,1.0
2337,56,26,1.0,1.0
2338,56,32,0.6666666666666666,3.0
2339,56,43,0.0,1.0
2340,56,48,0.0,1.0
2341,56,53,0.0,2.0
2342,56,86,0.0,1.0
2343,56,99,0.0,1.0
2344,56,111,1.0,1.0
2345,56,117,0.0,1.0
2346,56,201,0.0,1.0
2347,56,235,0.5,2.0
2348,56,267,0.0,1.0
2349,56,350,1.0,2.0
2350,56,412,0.0,1.0
2351,56,432,0.0,2.0
2352,56,497,0.0,2.0
2353,56,555,0.0,1.0
2354,57,20,0.0,1.0
2355,57,21,0.0,2.0
2356,57,53,0.0,1.0
2357,57,80,0.0,1.0
2358,57,235,0.5363636363636364,110.0
2359,57,350,1.0,1.0
2360,57,427,0.6666666666666666,3.0
2361,57,432,1.0,1.0
2362,58,1,1.0,1.0
2363,58,3,0.3333333333333333,3.0
2364,58,7,1.0,1.0
2365,58,16,0.0,2.0
2366,58,17,1.0,1.0
2367,58,18,0.0,1.0
2368,58,21,1.0,1.0
2369,58,22,0.0,1.0
2370,58,25,1.0,1.0
2371,58,26,0.0,1.0
2372,58,32,0.0,3.0
2373,58,43,0.0,1.0
2374,58,44,1.0,1.0
2375,58,50,1.0,1.0
2376,58,53,0.5,2.0
2377,58,57,0.0,1.0
2378,58,89,0.0,4.0
2379,58,101,1.0,1.0
2380,58,105,0.0,1.0
2381,58,111,0.0,1.0
2382,58,117,0.0,2.0
2383,58,145,0.0,1.0
2384,58,161,1.0,1.0
2385,58,163,0.6666666666666666,3.0
2386,58,201,1.0,1.0
2387,58,235,1.0,3.0
2388,58,350,0.6470588235294118,17.0
2389,58,412,0.0,2.0
2390,58,497,1.0,1.0
2391,59,23,0.0,1.0
2392,59,26,0.0,1.0
2393,59,32,1.0,1.0
2394,59,43,0.0,1.0
2395,59,53,1.0,1.0
2396,59,62,0.0,1.0
2397,59,63,1.0,1.0
2398,59,64,0.0,1.0
2399,59,67,1.0,1.0
2400,59,80,0.2,5.0
2401,59,99,0.0,1.0
2402,59,223,0.6666666666666666,3.0
2403,59,235,0.4,10.0
2404,59,245,0.0,1.0
2405,59,267,0.0,1.0
2406,59,350,0.0,1.0
2407,59,497,0.0,1.0
2408,60,234,1.0,1.0
2409,60,350,0.0,1.0
2410,60,497,0.0,1.0
2411,60,711,0.0,1.0
2412,60,777,0.0,1.0
2413,61,1,0.0,1.0
2414,61,3,0.0,1.0
2415,61,4,0.0,1.0
2416,61,7,1.0,1.0
2417,61,9,1.0,1.0
2418,61,12,0.5,2.0
2419,61,25,0.5,2.0
2420,61,26,1.0,1.0
2421,61,32,0.8,10.0
2422,61,35,0.0,1.0
2423,61,43,0.5,2.0
2424,61,44,0.0,1.0
2425,61,45,1.0,1.0
2426,61,50,0.0,1.0
2427,61,53,0.14285714285714285,7.0
2428,61,57,0.0,1.0
2429,61,63,0.25,4.0
2430,61,80,0.6666666666666666,3.0
2431,61,89,0.2,10.0
2432,61,101,0.5,6.0
2433,61,111,0.0,1.0
2434,61,115,1.0,1.0
2435,61,117,0.5,2.0
2436,61,126,1.0,1.0
2437,61,134,1.0,1.0
2438,61,147,0.0,1.0
2439,61,161,0.25,4.0
2440,61,201,0.5,2.0
2441,61,235,0.6666666666666666,6.0
2442,61,267,0.5,2.0
2443,61,350,0.375,8.0
2444,61,412,0.8,5.0
2445,61,432,0.0,2.0
2446,61,497,0.0,1.0
2447,61,523,0.0,1.0
2448,61,555,0.8333333333333334,6.0
2449,61,711,1.0,1.0
2450,61,875,0.5,2.0
2451,62,3,0.0,1.0
2452,62,9,0.0,1.0
2453,62,12,1.0,1.0
2454,62,16,0.5555555555555556,9.0
2455,62,30,1.0,1.0
2456,62,32,0.0,1.0
2457,62,34,0.0,1.0
2458,62,35,1.0,1.0
2459,62,43,1.0,2.0
2460,62,44,0.0,1.0
2461,62,45,0.0,2.0
2462,62,53,0.75,4.0
2463,62,57,1.0,1.0
2464,62,59,1.0,1.0
2465,62,63,1.0,1.0
2466,62,64,0.0,1.0
2467,62,80,0.0,1.0
2468,62,84,0.0,1.0
2469,62,89,0.5,2.0
2470,62,101,1.0,2.0
2471,62,115,0.0,1.0
2472,62,117,1.0,1.0
2473,62,147,0.0,3.0
2474,62,163,1.0,1.0
2475,62,166,0.0,1.0
2476,62,235,0.5714285714285714,49.0
2477,62,267,0.0,1.0
2478,62,350,0.42857142857142855,21.0
2479,62,412,0.7142857142857143,7.0
2480,62,497,0.0,1.0
2481,62,517,0.0,2.0
2482,62,523,0.0,1.0
2483,62,526,1.0,1.0
2484,62,555,1.0,1.0
2485,62,875,0.0,1.0
2486,63,5,0.0,4.0
2487,63,9,0.0,1.0
2488,63,12,0.6666666666666666,3.0
2489,63,16,0.75,4.0
2490,63,20,0.0,1.0
2491,63,21,0.3333333333333333,3.0
2492,63,22,0.5,2.0
2493,63,25,0.5,2.0
2494,63,26,1.0,1.0
2495,63,30,0.0,2.0
2496,63,31,0.0,1.0
2497,63,32,0.7142857142857143,7.0
2498,63,34,0.0,2.0
2499,63,35,0.25,4.0
2500,63,37,1.0,1.0
2501,63,40,0.5,2.0
2502,63,43,0.4,5.0
2503,63,44,1.0,1.0
2504,63,48,0.0,1.0
2505,63,50,0.5,2.0
2506,63,53,0.5555555555555556,9.0
2507,63,54,1.0,1.0
2508,63,57,0.5,2.0
2509,63,59,0.0,1.0
2510,63,62,0.0,1.0
2511,63,64,0.0,1.0
2512,63,67,0.0,1.0
2513,63,80,0.3333333333333333,3.0
2514,63,89,0.8,10.0
2515,63,99,0.6666666666666666,3.0
2516,63,101,0.6875,16.0
2517,63,104,0.0,1.0
2518,63,111,1.0,1.0
2519,63,117,0.16666666666666666,6.0
2520,63,119,0.0,1.0
2521,63,127,0.25,4.0
2522,63,134,1.0,1.0
2523,63,143,0.3333333333333333,3.0
2524,63,147,0.5,2.0
2525,63,157,1.0,1.0
2526,63,161,0.0,2.0
2527,63,164,0.0,1.0
2528,63,166,1.0,1.0
2529,63,235,0.4375,16.0
2530,63,267,0.39285714285714285,28.0
2531,63,350,0.7692307692307693,13.0
2532,63,412,0.3333333333333333,3.0
2533,63,432,0.25,4.0
2534,63,497,0.42857142857142855,7.0
2535,63,517,0.0,1.0
2536,63,518,1.0,1.0
2537,63,526,1.0,2.0
2538,63,555,0.6666666666666666,9.0
2539,63,711,0.6666666666666666,3.0
2540,63,777,1.0,1.0
2541,63,875,0.0,2.0
2542,64,5,1.0,1.0
2543,64,9,0.0,1.0
2544,64,12,1.0,1.0
2545,64,20,0.3333333333333333,3.0
2546,64,26,1.0,1.0
2547,64,27,0.0,1.0
2548,64,32,1.0,2.0
2549,64,35,0.0,1.0
2550,64,38,0.0,1.0
2551,64,44,0.0,1.0
2552,64,63,0.0,1.0
2553,64,80,0.25,4.0
2554,64,81,0.0,1.0
2555,64,99,0.0,3.0
2556,64,101,1.0,2.0
2557,64,111,0.6666666666666666,3.0
2558,64,117,1.0,1.0
2559,64,131,0.0,1.0
2560,64,143,0.0,1.0
2561,64,163,0.0,1.0
2562,64,201,1.0,1.0
2563,64,235,0.631578947368421,19.0
2564,64,267,1.0,1.0
2565,64,350,0.3333333333333333,3.0
2566,64,360,0.0,1.0
2567,64,526,0.0,1.0
2568,64,555,0.5,2.0
2569,67,1,0.39285714285714285,56.0
2570,67,3,0.487146529562982,778.0
2571,67,4,0.34782608695652173,23.0
2572,67,5,0.6,5.0
2573,67,6,0.6666666666666666,6.0
2574,67,7,0.5177304964539007,141.0
2575,67,8,0.0,2.0
2576,67,9,0.47468354430379744,158.0
2577,67,10,0.6666666666666666,6.0
2578,67,11,0.16666666666666666,6.0
2579,67,12,0.5082781456953642,2416.0
2580,67,13,0.5,2.0
2581,67,14,0.5,46.0
2582,67,15,0.0,1.0
2583,67,16,0.5356945213060321,1807.0
2584,67,17,0.3898305084745763,59.0
2585,67,18,0.0,2.0
2586,67,19,0.4444444444444444,9.0
2587,67,20,0.39344262295081966,61.0
2588,67,21,0.46616541353383456,133.0
2589,67,22,0.39473684210526316,76.0
2590,67,23,0.6666666666666666,6.0
2591,67,24,0.5,6.0
2592,67,25,0.5066006600660066,1818.0
2593,67,26,0.545367717287488,1047.0
2594,67,27,0.2857142857142857,35.0
2595,67,28,0.0,1.0
2596,67,29,0.43636363636363634,55.0
2597,67,30,0.46875,32.0
2598,67,31,0.5,30.0
2599,67,32,0.5326975476839237,3670.0
2600,67,33,0.5,20.0
2601,67,34,0.5074074074074074,270.0
2602,67,35,0.506832298136646,805.0
2603,67,36,0.5555555555555556,9.0
2604,67,37,0.547945205479452,365.0
2605,67,38,0.2,5.0
2606,67,39,0.16666666666666666,12.0
2607,67,40,0.507531865585168,863.0
2608,67,41,0.5,2.0
2609,67,43,0.4963256076879593,1769.0
2610,67,44,0.5177111716621253,367.0
2611,67,45,0.5260115606936416,346.0
2612,67,48,0.48739495798319327,238.0
2613,67,50,0.5,386.0
2614,67,51,0.0,2.0
2615,67,53,0.5466991747936985,5332.0
2616,67,54,0.35714285714285715,56.0
2617,67,55,0.25,4.0
2618,67,56,1.0,2.0
2619,67,57,0.5478887744593203,1942.0
2620,67,58,0.0,2.0
2621,67,59,0.4726027397260274,146.0
2622,67,60,0.35294117647058826,17.0
2623,67,61,0.5625,16.0
2624,67,62,0.375,32.0
2625,67,63,0.49705304518664045,509.0
2626,67,64,0.46,50.0
2627,67,68,0.34375,32.0
2628,67,69,0.2,5.0
2629,67,72,0.5,2.0
2630,67,74,0.5321100917431193,109.0
2631,67,75,0.16666666666666666,6.0
2632,67,76,0.5714285714285714,21.0
2633,67,77,0.0,1.0
2634,67,78,0.5468277945619335,331.0
2635,67,79,0.4676470588235294,340.0
2636,67,80,0.4412751677852349,596.0
2637,67,81,0.23333333333333334,30.0
2638,67,82,0.4444444444444444,18.0
2639,67,84,0.25,4.0
2640,67,85,0.47368421052631576,38.0
2641,67,86,0.25,8.0
2642,67,89,0.520367610531545,4026.0
2643,67,90,0.3333333333333333,9.0
2644,67,91,0.0,2.0
2645,67,92,0.75,4.0
2646,67,96,0.5,4.0
2647,67,98,0.5416666666666666,312.0
2648,67,99,0.5412621359223301,824.0
2649,67,101,0.4843358395989975,1596.0
2650,67,103,0.5652173913043478,23.0
2651,67,104,0.16666666666666666,6.0
2652,67,105,0.25,8.0
2653,67,106,0.6666666666666666,3.0
2654,67,107,0.34615384615384615,26.0
2655,67,110,0.0,2.0
2656,67,111,0.5,1506.0
2657,67,112,0.625,8.0
2658,67,113,0.47619047619047616,21.0
2659,67,114,0.0,1.0
2660,67,115,0.475,40.0
2661,67,117,0.5176827945324365,9218.0
2662,67,119,0.0,3.0
2663,67,122,0.42857142857142855,7.0
2664,67,126,0.2857142857142857,7.0
2665,67,127,0.5681818181818182,44.0
2666,67,131,0.0,3.0
2667,67,133,0.0,3.0
2668,67,134,0.5151515151515151,66.0
2669,67,136,0.5,2.0
2670,67,141,0.3333333333333333,3.0
2671,67,142,0.48148148148148145,54.0
2672,67,143,0.511864406779661,590.0
2673,67,145,0.3333333333333333,3.0
2674,67,147,0.4883720930232558,516.0
2675,67,150,0.0,3.0
2676,67,154,0.5650793650793651,315.0
2677,67,157,0.125,16.0
2678,67,161,0.5286624203821656,314.0
2679,67,163,0.6078431372549019,204.0
2680,67,164,0.5238095238095238,21.0
2681,67,166,0.5,14.0
2682,67,201,0.5495145631067961,1545.0
2683,67,203,0.5,2.0
2684,67,223,0.5982142857142857,112.0
2685,67,234,0.16666666666666666,12.0
2686,67,235,0.48821218074656186,1018.0
2687,67,236,0.75,4.0
2688,67,238,0.4,10.0
2689,67,240,0.6,5.0
2690,67,245,0.4489795918367347,98.0
2691,67,246,0.5384615384615384,26.0
2692,67,254,0.5,6.0
2693,67,266,1.0,2.0
2694,67,267,0.5158273381294964,2780.0
2695,67,268,0.4444444444444444,9.0
2696,67,350,0.5086811968969339,5414.0
2697,67,412,0.5221774193548387,5952.0
2698,67,420,0.5,2.0
2699,67,421,0.2857142857142857,7.0
2700,67,427,0.4,15.0
2701,67,432,0.5509977827050998,902.0
2702,67,497,0.5353371242891958,1231.0
2703,67,516,0.47619047619047616,21.0
2704,67,517,0.5032258064516129,155.0
2705,67,518,0.4782608695652174,115.0
2706,67,523,0.0,1.0
2707,67,526,0.536283185840708,565.0
2708,67,555,0.5217218015145476,2509.0
2709,67,711,0.4143302180685358,321.0
2710,67,777,0.26666666666666666,15.0
2711,67,875,0.4782082324455206,826.0
2712,67,876,0.4444444444444444,9.0
2713,67,887,0.3333333333333333,3.0
2714,68,12,0.0,4.0
2715,68,16,1.0,1.0
2716,68,21,0.0,2.0
2717,68,25,0.5,2.0
2718,68,32,0.5,2.0
2719,68,33,0.0,1.0
2720,68,35,0.0,2.0
2721,68,40,0.0,2.0
2722,68,50,0.5,2.0
2723,68,53,0.6666666666666666,3.0
2724,68,57,0.3333333333333333,3.0
2725,68,64,0.0,1.0
2726,68,67,0.0,1.0
2727,68,80,1.0,1.0
2728,68,86,0.0,1.0
2729,68,89,0.5,2.0
2730,68,99,0.0,1.0
2731,68,101,0.0,2.0
2732,68,111,0.0,1.0
2733,68,114,0.0,1.0
2734,68,117,0.0,1.0
2735,68,134,1.0,1.0
2736,68,166,0.0,1.0
2737,68,235,0.7068965517241379,58.0
2738,68,267,0.0,1.0
2739,68,350,0.4,5.0
2740,68,360,0.0,1.0
2741,68,412,0.16666666666666666,6.0
2742,68,432,1.0,1.0
2743,68,497,1.0,1.0
2744,68,498,1.0,1.0
2745,68,555,0.6666666666666666,3.0
2746,68,875,0.0,1.0
2747,69,1,0.6666666666666666,3.0
2748,69,3,0.47368421052631576,38.0
2749,69,4,0.5,2.0
2750,69,6,0.0,2.0
2751,69,7,0.0,3.0
2752,69,9,0.5,2.0
2753,69,12,0.5555555555555556,81.0
2754,69,14,1.0,1.0
2755,69,16,0.4444444444444444,45.0
2756,69,17,0.5,8.0
2757,69,20,0.25,4.0
2758,69,21,0.4,5.0
2759,69,22,1.0,4.0
2760,69,23,0.0,1.0
2761,69,24,1.0,1.0
2762,69,25,0.5697674418604651,86.0
2763,69,26,0.6086956521739131,46.0
2764,69,27,0.5294117647058824,17.0
2765,69,29,1.0,2.0
2766,69,31,0.0,1.0
2767,69,32,0.5625,160.0
2768,69,33,0.6666666666666666,3.0
2769,69,34,0.6666666666666666,6.0
2770,69,35,0.43478260869565216,23.0
2771,69,37,0.6,5.0
2772,69,40,0.3888888888888889,18.0
2773,69,43,0.4186046511627907,43.0
2774,69,44,0.5714285714285714,21.0
2775,69,45,0.9090909090909091,11.0
