position,name,championsKilled,numDeaths,assists,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,totalHeal,physicalDamageTaken,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,timeCCingOthers
A,리산드라,3.0,10.0,9.5,6.0,0.0,0.0,184.5,1.0,0.0,0.0,10990.0,1047.0,12618.5,3004.0,15448.5,13899.0,125916.5,26280.0,0.0,0.0,38.0
A,마오카이,0.0,1.0,3.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,4898.0,319.0,2066.0,1602.0,5012.0,2649.0,26444.0,8115.0,0.0,0.0,17.0
A,말파이트,0.5,5.5,0.5,0.0,0.0,0.0,52.5,0.5,0.0,0.0,3549.0,1305.5,3046.5,694.0,3259.0,4352.5,21369.0,7587.5,0.0,0.0,9.0
A,미스 포츈,5.925490196078432,5.392156862745098,7.027450980392157,10.694117647058823,1.384313725490196,0.1568627450980392,172.31372549019608,1.5333333333333334,661.1450980392157,2.8980392156862744,11030.003921568628,14437.819607843137,1335.835294117647,1071.8392156862744,9051.06274509804,16550.776470588236,116347.74901960784,14146.576470588236,0.0,0.0,7.9411764705882355
A,바루스,7.456521739130435,5.413043478260869,7.130434782608695,13.021739130434783,1.5434782608695652,0.1956521739130435,189.32608695652175,1.7608695652173914,317.89130434782606,3.5652173913043477,12462.5,13130.260869565218,3611.8260869565215,1930.195652173913,9836.869565217392,17093.260869565216,135166.89130434784,15891.91304347826,0.0,0.0,22.782608695652176
A,베이가,2.2,4.6,3.0,0.0,0.4,0.0,121.6,1.2,0.0,1.0,6287.0,630.2,6087.2,114.2,5554.0,6761.0,59333.0,8880.2,0.0,0.0,12.2
A,베인,6.824561403508772,5.7105263157894735,5.394736842105263,12.192982456140351,1.263157894736842,0.14912280701754385,159.9298245614035,1.8070175438596492,367.7368421052632,3.3421052631578947,10961.447368421053,10788.32456140351,615.8245614035088,1581.561403508772,10130.09649122807,15439.105263157895,103436.98245614035,15701.90350877193,0.0,0.0,7.859649122807017
A,벡스,8.0,4.0,12.5,4.0,1.5,0.5,160.0,2.0,0.0,6.0,11712.5,1254.0,15956.5,2207.5,6700.5,17857.0,119284.0,13811.5,0.0,0.0,33.5
A,벨코즈,6.0,3.0,11.0,6.0,1.0,0.0,198.5,1.5,0.0,4.0,12941.5,676.0,15182.0,3385.0,8748.0,21233.0,139510.5,14492.0,0.0,0.0,22.5
A,브랜드,5.0,11.0,11.0,16.0,1.0,0.0,171.0,1.0,0.0,3.0,13082.0,693.0,23411.0,529.0,11587.0,24792.0,147428.0,25694.0,0.0,0.0,39.0
A,블리츠크랭크,0.0,6.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,3961.0,1379.0,2143.0,378.0,4309.0,4065.0,13291.0,10840.0,0.0,0.0,16.0
A,사미라,7.368421052631579,6.0,5.9605263157894735,10.427631578947368,1.3092105263157894,0.21052631578947367,169.93421052631578,1.855263157894737,498.36842105263156,3.4407894736842106,11171.796052631578,13276.605263157895,2110.8223684210525,1167.4013157894738,11186.703947368422,15720.203947368422,111413.11842105263,17192.625,0.0,0.0,3.276315789473684
A,사일러스,8.0,12.0,6.5,4.0,0.0,0.0,123.5,1.25,329.25,2.25,11102.75,709.0,21462.75,8226.75,20959.75,22817.75,87219.75,33922.75,0.0,0.0,25.75
A,세나,4.066666666666666,4.566666666666666,8.6,2.3,0.8,0.03333333333333333,130.2,1.3,367.7,1.8,9288.3,11945.266666666666,63.03333333333333,7012.333333333333,7872.333333333333,12558.366666666667,65705.86666666667,13033.566666666668,0.0,0.0,18.9
A,세라핀,3.3181818181818183,5.0,8.090909090909092,4.181818181818182,0.6818181818181818,0.13636363636363635,160.0909090909091,1.4090909090909092,0.0,1.8181818181818181,9233.772727272728,1095.5454545454545,8761.681818181818,2335.3636363636365,7640.909090909091,9921.59090909091,97809.90909090909,12134.272727272728,0.0,0.0,17.227272727272727
A,스웨인,6.9375,4.125,8.8125,5.34375,0.71875,0.09375,147.625,1.65625,0.0,3.71875,10686.75,1218.53125,15784.625,5607.09375,10401.3125,17424.28125,99750.46875,18593.0,0.0,0.0,34.0625
A,시비르,4.428571428571429,5.5,7.214285714285714,9.071428571428571,1.5,0.35714285714285715,183.42857142857142,1.0,153.78571428571428,2.5,10634.285714285714,16313.57142857143,152.78571428571428,1936.642857142857,10218.92857142857,16834.0,137371.35714285713,15800.642857142857,0.0,0.0,1.5714285714285714
A,신드라,5.2631578947368425,5.026315789473684,7.131578947368421,4.2105263157894735,1.0526315789473684,0.13157894736842105,173.26315789473685,1.2894736842105263,0.0,2.5,10491.657894736842,1000.9473684210526,16106.263157894737,1098.9473684210527,7757.526315789473,17203.13157894737,112947.31578947368,12416.28947368421,0.0,0.0,26.473684210526315
A,아크샨,6.2,5.4,6.4,7.4,0.8,0.0,137.2,1.6,310.4,4.4,10199.6,10927.0,2304.8,982.0,10777.0,13734.8,91232.2,15953.4,0.0,0.0,1.8
A,아펠리오스,5.809917355371901,5.893939393939394,5.692837465564739,13.53168044077135,1.71900826446281,0.20798898071625344,172.38292011019283,1.5261707988980717,592.3305785123966,2.71900826446281,10975.511019283747,14868.267217630853,1091.4944903581268,2102.6060606060605,9488.43526170799,16383.818181818182,123746.46280991736,15148.41046831956,0.0,0.0,14.00137741046832
A,애니,8.0,4.0,9.0,7.0,2.0,1.0,160.0,3.0,46.0,4.0,12855.0,910.0,19744.0,1858.0,3990.0,20655.0,86750.0,12027.0,0.0,0.0,21.0
A,애니비아,2.6666666666666665,7.0,9.666666666666666,0.0,0.3333333333333333,0.0,140.0,1.0,90.0,0.6666666666666666,8318.0,2059.3333333333335,10733.333333333334,589.6666666666666,9607.666666666666,13462.666666666666,82166.66666666667,19557.333333333332,0.0,0.0,40.0
A,애쉬,4.929411764705883,5.341176470588235,7.8,9.0,1.4588235294117646,0.2,159.36470588235295,1.388235294117647,279.78823529411767,2.4823529411764707,10025.75294117647,11816.30588235294,1559.3764705882354,995.6705882352941,8748.964705882352,13601.082352941177,98643.63529411764,13750.976470588235,0.0,0.0,32.92941176470588
A,야스오,6.109756097560975,6.2560975609756095,6.2073170731707314,14.048780487804878,1.329268292682927,0.2804878048780488,166.97560975609755,1.5,663.9268292682926,2.7804878048780486,11040.670731707318,11783.341463414634,1050.0121951219512,1145.5487804878048,10975.865853658537,13039.707317073171,129123.93902439025,16757.951219512193,0.0,0.0,19.71951219512195
A,요네,3.625,6.125,6.25,9.25,1.125,0.0,155.875,1.125,394.25,1.875,9393.75,8485.625,2706.625,1221.625,11123.625,12814.375,117634.625,17463.5,0.0,0.0,16.75
A,이렐리아,4.714285714285714,4.142857142857143,3.2857142857142856,10.571428571428571,1.1428571428571428,0.0,142.28571428571428,1.5714285714285714,275.14285714285717,3.142857142857143,8778.57142857143,6771.285714285715,2418.5714285714284,1788.142857142857,9664.42857142857,9435.285714285714,88336.0,14429.285714285714,0.0,0.0,8.285714285714286
A,이즈리얼,5.583333333333333,5.297297297297297,6.551801801801802,11.024774774774775,1.295045045045045,0.22972972972972974,166.93018018018017,1.4932432432432432,17.664414414414413,2.77027027027027,10940.698198198199,13229.286036036036,5182.024774774774,1571.213963963964,10072.15990990991,19177.783783783783,120565.13513513513,16064.88063063063,0.0,0.0,2.7815315315315314
A,자야,5.435406698564593,5.401913875598086,6.889952153110048,12.933014354066986,1.4832535885167464,0.1722488038277512,184.58373205741626,1.4688995215311005,106.69377990430623,2.6794258373205744,11269.153110047846,18006.205741626793,464.7751196172249,1154.9473684210527,9470.081339712919,18861.985645933015,136134.74641148324,14877.741626794259,0.0,0.0,12.24401913875598
A,자크,4.0,4.0,12.0,11.0,0.0,1.0,121.0,1.0,25.0,2.0,9733.0,1196.0,9678.0,20599.0,15617.0,12421.0,76595.0,25707.0,0.0,0.0,41.0
A,잭스,5.6,4.8,5.0,8.2,1.8,0.6,125.6,1.2,0.0,1.8,9805.2,12043.8,4381.2,6041.2,14453.8,17163.4,100435.4,25268.0,0.0,0.0,14.4
A,제드,8.0,5.5,5.0,12.0,0.0,0.0,150.0,2.0,0.0,3.5,9933.5,12924.5,701.5,1358.5,8359.5,14358.0,95665.5,13735.5,0.0,0.0,5.0
A,제라스,3.9375,5.0625,7.0,2.3125,0.5,0.1875,160.5625,1.1875,0.0,2.25,9688.0625,470.9375,16307.1875,398.5625,6610.3125,17062.8125,106236.9375,10885.0,0.0,0.0,19.625
A,제이스,3.6666666666666665,5.5,3.1666666666666665,7.166666666666667,0.5,0.0,139.33333333333334,1.3333333333333333,0.0,1.8333333333333333,8471.5,10879.666666666666,1604.3333333333333,546.1666666666666,7435.0,12858.833333333334,83597.5,12228.0,0.0,0.0,5.333333333333333
A,조이,3.0,5.0,8.0,10.0,1.0,0.0,158.0,1.0,0.0,2.0,8718.0,1524.0,10900.0,1118.0,9565.0,13035.0,106940.0,12059.0,0.0,0.0,26.0
A,직스,4.804054054054054,5.175675675675675,6.804054054054054,6.5675675675675675,2.391891891891892,0.18243243243243243,175.7972972972973,1.2364864864864864,0.0,2.5,10683.608108108108,860.1486486486486,18485.574324324323,716.3986486486486,8008.972972972973,19537.317567567567,136484.47972972973,12881.993243243243,0.0,0.0,16.385135135135137
A,진,6.394610202117421,4.75264677574591,7.801732435033686,8.199230028873917,0.9971126082771896,0.13859480269489893,171.35129932627527,1.5370548604427334,1022.0856592877767,3.283926852743022,10986.660250240617,13373.696823869104,1495.735322425409,3161.1154956689124,8946.696823869104,15147.080846968238,123283.79403272377,14356.46968238691,0.0,0.0,18.13378248315688
A,징크스,6.249708284714119,5.098016336056009,6.474912485414236,15.766627771295216,1.7969661610268377,0.2543757292882147,178.9696616102684,1.6569428238039674,543.9393232205367,3.278879813302217,11219.217036172695,14478.213535589264,1101.0116686114352,1258.0011668611435,9058.080513418903,16779.256709451576,133110.00700116687,14334.052508751458,0.0,0.0,12.764294049008168
A,초가스,2.5,5.0,4.5,1.0,0.0,0.0,167.5,1.0,0.0,0.0,8724.5,625.5,11192.5,4066.0,9924.5,12826.5,97487.5,19058.0,0.0,0.0,82.5
A,카르마,4.0,5.0,6.0,4.0,1.0,0.0,179.0,1.0,0.0,3.0,11777.0,526.0,11830.0,1960.0,13458.0,12838.0,118913.0,21934.0,0.0,0.0,16.0
A,카시오페아,6.166666666666667,4.814814814814815,7.092592592592593,10.777777777777779,0.8148148148148148,0.05555555555555555,165.9814814814815,1.5740740740740742,0.0,3.074074074074074,10640.574074074075,423.77777777777777,14714.351851851852,4356.833333333333,10785.092592592593,15208.351851851852,102549.38888888889,16466.87037037037,0.0,0.0,24.24074074074074
A,카이사,6.7548076923076925,5.615384615384615,5.706730769230769,13.5625,1.1201923076923077,0.13942307692307693,175.05769230769232,1.5048076923076923,460.02884615384613,3.168269230769231,11263.379807692309,10643.370192307691,3500.341346153846,1632.7403846153845,9880.1875,15268.725961538461,121683.34134615384,15478.451923076924,0.0,0.0,1.7692307692307692
A,카타리나,8.0,0.0,2.0,0.0,3.0,0.0,97.0,3.0,0.0,8.0,8140.0,1599.0,1814.0,922.0,4321.0,3457.0,46728.0,5034.0,0.0,0.0,0.0
A,칼리스타,7.107692307692307,5.5,5.923076923076923,16.523076923076925,1.5307692307692307,0.3,179.95384615384614,1.6846153846153846,379.2076923076923,3.453846153846154,11522.807692307691,13973.223076923077,844.0076923076923,1470.5923076923077,10481.523076923077,15163.346153846154,123972.38461538461,16476.484615384616,0.0,0.0,12.253846153846155
A,케넨,5.0,5.0,11.0,0.0,2.0,1.0,144.0,1.0,0.0,2.0,10233.0,1659.0,11886.0,2283.0,7962.0,13545.0,82236.0,15030.0,0.0,0.0,17.0
A,케이틀린,6.21875,5.333333333333333,6.239583333333333,11.947916666666666,1.69375,0.20416666666666666,180.42291666666668,1.5041666666666667,899.0875,3.1333333333333333,11365.260416666666,14816.947916666666,1311.9916666666666,1651.48125,8819.402083333332,16594.677083333332,134252.66875,14443.464583333332,0.0,0.0,13.514583333333333
A,코그모,6.681818181818182,5.545454545454546,6.75,11.977272727272727,1.7954545454545454,0.29545454545454547,171.97727272727272,1.5227272727272727,358.59090909090907,2.7954545454545454,11113.75,8670.363636363636,8864.204545454546,1190.159090909091,9912.045454545454,19399.204545454544,120456.63636363637,15131.613636363636,0.0,0.0,7.25
A,퀸,1.5,3.0,1.5,0.0,0.0,0.0,57.5,1.0,199.0,0.0,3635.5,5599.5,130.0,699.0,2325.5,5954.0,26531.5,6116.5,0.0,0.0,8.5
A,킨드레드,5.7894736842105265,7.052631578947368,5.526315789473684,8.368421052631579,0.7894736842105263,0.0,139.10526315789474,1.6842105263157894,442.5263157894737,2.8947368421052633,9504.842105263158,11994.684210526315,2958.6315789473683,5463.8421052631575,12138.315789473685,15492.473684210527,87967.52631578948,18736.315789473683,0.0,0.0,3.526315789473684
A,탈리야,4.0,6.0,1.0,0.0,0.0,0.0,115.0,2.0,0.0,2.0,7132.0,1005.0,8429.0,0.0,7705.0,9883.0,61479.0,10344.0,0.0,0.0,17.0
A,트리스타나,7.485714285714286,5.114285714285714,5.685714285714286,15.2,2.4,0.17142857142857143,170.88571428571427,1.6857142857142857,498.8857142857143,3.3714285714285714,11816.285714285714,13266.857142857143,2033.1714285714286,1482.8857142857144,10113.228571428572,17068.085714285713,133320.77142857143,15484.257142857143,0.0,0.0,5.285714285714286
A,트린다미어,6.0,4.0,5.0,16.0,1.0,0.0,104.0,1.0,404.0,2.0,8139.0,8728.0,422.0,3360.0,11745.0,10146.0,74802.0,13632.0,0.0,0.0,4.0
A,트위스티드 페이트,2.0,5.0,6.0,0.0,0.0,0.0,106.0,1.0,141.0,0.0,7297.0,882.0,5840.0,594.0,9054.0,6722.0,62857.0,14290.0,0.0,0.0,31.0
A,트위치,7.810344827586207,5.5344827586206895,6.741379310344827,11.120689655172415,1.793103448275862,0.2413793103448276,146.01724137931035,1.7586206896551724,457.6896551724138,3.7758620689655173,10910.793103448275,13788.224137931034,719.3275862068965,1466.7758620689656,9679.862068965518,17623.224137931036,104759.1724137931,15163.362068965518,0.0,0.0,6.603448275862069
A,파이크,15.0,10.0,10.0,0.0,1.0,0.0,65.0,2.0,0.0,5.0,18284.0,16511.0,0.0,6769.0,12469.0,21942.0,41081.0,29960.0,0.0,0.0,36.0
A,하이머딩거,3.5,5.375,5.75,3.875,1.0,0.125,134.875,0.875,0.0,1.75,8749.25,488.625,13814.0,875.125,6999.625,14314.625,90315.75,10900.0,0.0,0.0,14.0
J,가렌,0.0,7.0,2.0,69.0,0.0,0.0,24.0,0.0,0.0,0.0,4540.0,3093.0,0.0,2921.0,10757.0,3875.0,63312.0,14618.0,0.0,0.0,18.0
J,그라가스,5.137931034482759,4.689655172413793,8.89655172413793,109.63793103448276,0.43103448275862066,0.1206896551724138,26.75862068965517,1.2586206896551724,0.0,2.9655172413793105,9913.672413793103,1052.7931034482758,12692.862068965518,12200.775862068966,16400.05172413793,14496.344827586207,128843.72413793103,25603.275862068964,0.0,0.0,25.24137931034483
J,그레이브즈,7.1648148148148145,4.944444444444445,6.720370370370371,126.87777777777778,1.2722222222222221,0.16111111111111112,50.114814814814814,1.575925925925926,462.8777777777778,3.7185185185185183,11614.483333333334,14674.179629629629,804.512962962963,6373.812962962963,12701.401851851851,16756.87222222222,164548.71851851852,20191.911111111112,0.0,0.0,16.91111111111111
J,그웬,5.8979591836734695,4.6938775510204085,5.081632653061225,121.95918367346938,1.2244897959183674,0.22448979591836735,46.285714285714285,1.489795918367347,0.0,2.9591836734693877,10708.69387755102,2596.5102040816328,8390.775510204081,8420.265306122448,17850.979591836734,14762.755102040815,150178.32653061225,25618.224489795917,0.0,0.0,7.73469387755102
J,녹턴,7.333333333333333,6.313725490196078,6.7254901960784315,119.3529411764706,0.6666666666666666,0.09803921568627451,28.137254901960784,1.3333333333333333,70.58823529411765,3.0980392156862746,10557.196078431372,12823.78431372549,1043.7450980392157,8974.70588235294,16547.764705882353,14762.274509803921,141757.07843137256,24377.039215686276,0.0,0.0,167.6078431372549
J,누누와 윌럼프,4.685185185185185,4.2592592592592595,11.74074074074074,105.66666666666667,0.7407407407407407,0.05555555555555555,25.944444444444443,1.2037037037037037,3.888888888888889,2.611111111111111,9647.462962962964,998.5185185185185,9355.092592592593,14818.425925925925,18062.796296296296,11171.75925925926,119822.27777777778,27090.537037037036,0.0,0.0,30.98148148148148
J,니달리,7.990147783251231,4.431034482758621,7.399014778325123,122.94827586206897,0.9950738916256158,0.19458128078817735,27.834975369458128,1.5886699507389161,0.6921182266009852,4.477832512315271,10897.238916256158,1221.2783251231526,14294.04433497537,12695.13054187192,16690.35714285714,16311.38669950739,140661.91379310345,24815.652709359605,0.0,0.0,3.310344827586207
J,다리우스,4.833333333333333,6.833333333333333,4.666666666666667,83.16666666666667,0.16666666666666666,0.0,27.166666666666668,1.3333333333333333,0.16666666666666666,3.6666666666666665,7774.833333333333,7147.666666666667,9.0,5928.833333333333,14120.666666666666,8704.666666666666,92163.5,20367.166666666668,0.0,0.0,14.666666666666666
J,다이애나,6.556962025316456,5.708860759493671,7.455696202531645,119.12658227848101,0.759493670886076,0.0759493670886076,34.65822784810127,1.3924050632911393,0.0,2.8987341772151898,10746.860759493671,1729.240506329114,13465.06329113924,5888.556962025316,13640.54430379747,16070.645569620254,148054.98734177215,21230.822784810127,0.0,0.0,7.455696202531645
J,람머스,2.875,3.0,11.75,116.25,1.0,0.25,40.25,1.25,28.25,1.875,9986.125,1773.0,9037.625,6989.875,12468.625,11637.75,134343.5,20444.25,0.0,0.0,29.375
J,럼블,8.6875,5.4375,7.5625,112.625,0.6875,0.125,32.75,1.5625,0.0,4.75,10773.25,882.875,17648.25,6065.1875,14353.3125,19767.8125,131127.375,21494.0,0.0,0.0,11.75
J,레넥톤,7.0,6.0,20.0,128.0,0.0,0.0,68.0,1.0,0.0,4.0,13655.0,18410.0,1184.0,22339.0,36571.0,21272.0,185312.0,53664.0,0.0,0.0,28.0
J,렉사이,7.773584905660377,4.783018867924528,6.839622641509434,114.01886792452831,0.9716981132075472,0.08490566037735849,22.28301886792453,1.5188679245283019,14.19811320754717,4.150943396226415,10602.981132075472,10674.33962264151,51.64150943396226,9984.698113207547,15151.037735849057,13846.566037735849,127203.37735849057,22275.584905660377,0.0,0.0,18.339622641509433
J,렝가,8.05,6.15,7.35,110.9,1.45,0.2,29.7,1.4,119.1,3.5,11375.45,13643.9,1015.25,11291.5,19146.5,15716.6,131392.2,29045.85,0.0,0.0,11.9
J,리 신,7.232643118148599,4.852618757612667,7.928136419001218,108.54080389768575,0.9220462850182704,0.11936662606577345,26.623629719853838,1.468940316686967,0.007308160779537149,3.985383678440926,10508.717417783191,11003.794153471375,1869.1973203410475,7484.563946406821,17196.35322777101,13609.36419001218,124808.81607795371,26807.354445797806,0.0,0.0,15.568818514007308
J,리븐,0.0,2.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,3380.0,565.0,53.0,2197.0,5482.0,711.0,36849.0,8406.0,0.0,0.0,5.0
J,릴리아,7.016949152542373,4.559322033898305,7.423728813559322,123.23728813559322,0.5254237288135594,0.06779661016949153,41.69491525423729,1.4915254237288136,0.0,4.067796610169491,10733.627118644068,798.4915254237288,11155.77966101695,12256.016949152543,17020.661016949154,16401.525423728814,152297.2033898305,25241.186440677968,0.0,0.0,20.016949152542374
J,마스터 이,7.6,7.7,4.05,104.85,0.6,0.15,28.2,1.85,342.0,2.6,10356.1,9519.1,316.2,6749.25,15520.45,13928.55,129603.95,23518.35,0.0,0.0,3.2
J,마오카이,0.0,6.0,3.0,61.0,0.0,0.0,5.0,0.0,0.0,0.0,4243.0,992.0,3098.0,5716.0,9443.0,4174.0,54012.0,16121.0,0.0,0.0,22.0
J,모르가나,5.666666666666667,1.6666666666666667,13.0,109.0,1.0,0.0,30.666666666666668,2.0,0.0,3.6666666666666665,10152.333333333334,1355.3333333333333,12435.333333333334,11015.333333333334,13880.0,15005.666666666666,117461.0,19465.0,0.0,0.0,50.0
J,바이,6.7272727272727275,5.196969696969697,6.651515151515151,115.54545454545455,0.9696969696969697,0.13636363636363635,28.166666666666668,1.5,87.98484848484848,3.757575757575758,10355.984848484848,12277.530303030304,176.33333333333334,6266.969696969697,14038.333333333334,13516.560606060606,132024.95454545456,21028.484848484848,0.0,0.0,23.09090909090909
J,베인,7.5,8.5,3.5,92.0,1.0,0.0,61.0,1.0,272.0,3.0,11725.5,9168.0,25.0,4462.0,13350.5,16108.5,140137.0,21174.5,0.0,0.0,12.0
J,볼리베어,4.526315789473684,5.526315789473684,8.368421052631579,101.73684210526316,0.3157894736842105,0.10526315789473684,19.842105263157894,1.3157894736842106,2.0,2.3684210526315788,9032.421052631578,6698.0,3474.0,7314.315789473684,15606.684210526315,11377.894736842105,104824.05263157895,23966.684210526317,0.0,0.0,19.526315789473685
J,비에고,7.1352657004830915,5.099033816425121,6.468599033816425,112.06038647342996,0.9299516908212561,0.14009661835748793,30.785024154589372,1.6618357487922706,455.7705314009662,3.6497584541062804,10571.958937198067,11117.606280193237,1651.987922705314,10562.451690821255,16836.98309178744,13757.625603864733,130121.87922705314,25383.80193236715,0.0,0.0,13.997584541062801
J,뽀삐,5.884892086330935,4.9784172661870505,8.928057553956835,103.45323741007195,0.6402877697841727,0.08633093525179857,24.02158273381295,1.2733812949640289,4.755395683453237,3.014388489208633,9784.079136690647,10309.237410071943,1519.294964028777,6498.107913669065,14032.74820143885,12987.928057553956,113198.62589928058,22018.258992805757,0.0,0.0,29.640287769784173
J,사일러스,6.0,8.0,10.0,76.0,0.0,0.0,31.0,1.0,0.0,2.0,8687.0,1758.0,10098.0,7836.0,20260.0,12265.0,93243.0,29301.0,0.0,0.0,15.0
J,샤코,8.538461538461538,4.512820512820513,8.846153846153847,111.1025641025641,0.5641025641025641,0.07692307692307693,26.974358974358974,1.4615384615384615,262.43589743589746,4.282051282051282,11053.74358974359,5825.358974358975,8877.179487179486,6156.282051282052,13735.435897435897,16642.51282051282,121169.64102564103,20623.641025641027,0.0,0.0,27.871794871794872
J,세주아니,3.5652173913043477,5.043478260869565,11.73913043478261,96.26086956521739,0.30434782608695654,0.0,26.130434782608695,1.0434782608695652,2.652173913043478,1.7391304347826086,9120.173913043478,5060.739130434783,4473.565217391304,6459.217391304348,15484.91304347826,10498.304347826086,104816.69565217392,24731.91304347826,0.0,0.0,29.73913043478261
J,소라카,0.0,5.0,5.0,74.0,0.0,0.0,15.0,0.0,0.0,0.0,5793.0,105.0,2611.0,11155.0,11681.0,2757.0,62785.0,17958.0,0.0,0.0,19.0
J,쉬바나,5.833333333333333,3.1666666666666665,6.833333333333333,124.16666666666667,0.6666666666666666,0.0,67.66666666666667,1.3333333333333333,0.0,3.5,11093.5,1977.5,16247.5,7248.166666666667,17744.0,19226.166666666668,176225.33333333334,27670.166666666668,0.0,0.0,3.8333333333333335
J,스카너,4.5,2.5,8.5,103.0,0.5,0.0,40.0,1.0,0.0,3.5,9864.0,4352.5,3212.5,6963.5,12066.5,8662.0,118032.0,18425.5,0.0,0.0,32.0
J,신 짜오,6.488448844884489,5.006600660066007,8.006600660066006,107.07260726072607,1.1485148514851484,0.132013201320132,28.96039603960396,1.5115511551155116,28.676567656765677,3.547854785478548,10178.438943894389,12781.607260726072,1233.7920792079208,12628.47194719472,18384.521452145214,14952.970297029702,123954.7590759076,28440.719471947195,0.0,0.0,18.808580858085808
J,신드라,8.0,5.0,14.0,125.0,0.0,0.0,25.0,1.0,0.0,3.0,11770.0,1289.0,20877.0,6717.0,15120.0,23668.0,140176.0,24352.0,0.0,0.0,34.0
J,쓰레쉬,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,787.0,94.0,137.0,0.0,99.0,311.0,1284.0,202.0,0.0,0.0,1.0
