position,name,championsKilled,numDeaths,assists,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,totalHeal,physicalDamageTaken,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,timeCCingOthers
A,니달리,7.857142857142857,5.190476190476191,6.095238095238095,25.238095238095237,0.8095238095238095,0.0,106.0,1.380952380952381,43.142857142857146,2.9523809523809526,10742.190476190477,1744.857142857143,19994.333333333332,6987.238095238095,14335.952380952382,22631.14285714286,112203.14285714286,20777.714285714286,0.0,0.0,1.0
A,니코,5.4363636363636365,5.927272727272728,7.418181818181818,6.6909090909090905,1.0545454545454545,0.16363636363636364,117.47272727272727,1.2727272727272727,12.472727272727273,2.7636363636363637,9729.163636363637,1332.1454545454546,13808.10909090909,1882.1454545454546,10470.454545454546,15719.727272727272,94564.25454545455,16989.327272727274,0.0,0.0,36.25454545454546
A,다리우스,6.016129032258065,5.774193548387097,3.7580645161290325,7.016129032258065,0.8225806451612904,0.06451612903225806,98.59677419354838,1.467741935483871,67.30645161290323,2.564516129032258,8491.032258064517,10057.790322580646,119.51612903225806,2922.7419354838707,11437.193548387097,12044.983870967742,71567.69354838709,18816.16129032258,0.0,0.0,15.387096774193548
A,다이애나,9.444444444444445,6.444444444444445,6.555555555555555,29.22222222222222,2.111111111111111,0.1111111111111111,120.55555555555556,1.4444444444444444,0.0,5.0,11343.888888888889,1955.0,18638.0,2131.4444444444443,12857.222222222223,23191.11111111111,140003.66666666666,22867.11111111111,0.0,0.0,7.777777777777778
A,드레이븐,7.6795841209829865,6.37523629489603,5.636105860113422,12.572778827977316,1.3534971644612477,0.20699432892249528,145.88941398865785,1.5415879017013232,789.5378071833649,3.620037807183365,11769.26370510397,17333.452741020796,161.68714555765595,2009.1824196597354,12525.244801512288,17984.86483931947,123192.50283553875,20226.733459357278,0.0,0.0,9.840264650283554
A,라이즈,5.1891891891891895,6.77027027027027,6.202702702702703,13.95945945945946,1.1081081081081081,0.16216216216216217,164.1216216216216,1.2837837837837838,0.2702702702702703,2.2432432432432434,11238.675675675675,880.6081081081081,16870.567567567567,2732.108108108108,15154.175675675675,18245.702702702703,148942.47297297296,23408.08108108108,0.0,0.0,24.486486486486488
A,라칸,5.0,5.6,13.8,3.0,0.0,0.0,63.2,1.0,0.0,1.4,9123.8,1364.6,11844.4,7349.8,7606.8,14810.0,57074.8,17314.0,0.0,0.0,26.8
A,람머스,0.6666666666666666,6.666666666666667,11.333333333333334,6.0,0.3333333333333333,0.0,87.66666666666667,0.6666666666666666,24.0,0.0,8302.0,1842.0,10073.0,2743.3333333333335,11795.666666666666,12125.333333333334,93586.0,23259.666666666668,0.0,0.0,31.333333333333332
A,럭스,5.700272479564033,5.6267029972752045,8.087193460490463,4.231607629427793,0.6267029972752044,0.1362397820163488,115.91008174386921,1.1961852861035422,8.021798365122615,2.8283378746594003,9473.5068119891,954.7683923705722,16719.34332425068,1136.0027247956402,7302.782016348774,18066.346049046322,95175.61852861036,12559.852861035422,0.0,0.0,39.920980926430516
A,럼블,4.5,8.9,5.8,11.3,0.5,0.0,118.1,1.2,0.0,1.3,9301.5,817.9,14209.9,1529.6,13530.4,15413.6,99567.4,22537.1,0.0,0.0,10.7
A,레넥톤,6.72,6.96,5.88,10.64,1.52,0.28,156.2,1.2,1.8,2.96,11959.96,14588.6,1564.68,7356.48,20399.4,17103.52,125763.28,35998.28,0.0,0.0,20.16
A,레오나,4.285714285714286,5.285714285714286,7.428571428571429,10.857142857142858,0.2857142857142857,0.0,66.42857142857143,0.8571428571428571,106.85714285714286,1.0,8025.714285714285,3744.714285714286,3452.8571428571427,1298.4285714285713,10126.142857142857,8745.42857142857,59215.857142857145,18160.714285714286,0.0,0.0,39.142857142857146
A,렉사이,8.142857142857142,3.5714285714285716,5.0,7.571428571428571,0.7142857142857143,0.14285714285714285,115.28571428571429,1.5714285714285714,266.14285714285717,3.4285714285714284,10134.57142857143,14546.285714285714,9.857142857142858,3515.1428571428573,11287.42857142857,17255.14285714286,88721.28571428571,17810.85714285714,0.0,0.0,18.0
A,렝가,9.5625,6.28125,6.375,25.375,1.1875,0.15625,119.59375,1.40625,448.46875,4.4375,11998.5625,18348.125,1603.40625,5172.90625,15380.6875,20643.84375,115190.25,23479.28125,0.0,0.0,11.84375
A,루시안,7.522432432432432,6.3104054054054055,6.117432432432432,13.383108108108107,1.2513513513513514,0.1822972972972973,154.48486486486487,1.5235135135135136,484.3510810810811,3.4325675675675678,11403.908648648649,14638.867162162162,1874.8104054054054,2231.0145945945947,11203.632837837838,17053.292702702704,124140.29337837838,18338.137567567566,0.0,0.0,1.1983783783783784
A,룰루,4.785714285714286,4.5,5.785714285714286,6.857142857142857,1.3571428571428572,0.21428571428571427,101.5,1.1428571428571428,209.07142857142858,2.0,8283.0,3723.5714285714284,3588.0,1405.4285714285713,6861.928571428572,7797.785714285715,68445.78571428571,12091.642857142857,0.0,0.0,16.357142857142858
A,르블랑,8.083333333333334,6.194444444444445,6.444444444444445,7.055555555555555,0.5555555555555556,0.1388888888888889,116.5,1.3055555555555556,42.05555555555556,3.5833333333333335,10541.861111111111,2554.6111111111113,14599.055555555555,2512.8888888888887,13053.5,17839.527777777777,82661.08333333333,20484.38888888889,0.0,0.0,16.97222222222222
A,리 신,10.206896551724139,6.310344827586207,7.0,18.17241379310345,0.7931034482758621,0.13793103448275862,108.3103448275862,1.5862068965517242,186.48275862068965,4.275862068965517,11562.206896551725,15683.137931034482,3148.0689655172414,3367.0689655172414,13925.068965517241,19552.206896551725,107085.0,23001.931034482757,0.0,0.0,16.20689655172414
A,리븐,6.6,6.6,4.8,8.133333333333333,0.9333333333333333,0.13333333333333333,129.53333333333333,1.2,0.13333333333333333,3.066666666666667,10103.333333333334,13802.733333333334,14.733333333333333,2986.5333333333333,14806.2,14535.266666666666,94238.93333333333,23540.6,0.0,0.0,22.266666666666666
A,리산드라,4.545454545454546,6.909090909090909,5.909090909090909,3.727272727272727,0.8181818181818182,0.18181818181818182,137.54545454545453,1.0909090909090908,0.0,1.7272727272727273,9872.636363636364,974.1818181818181,12464.727272727272,1514.7272727272727,11654.90909090909,13851.727272727272,112905.72727272728,17973.727272727272,0.0,0.0,30.727272727272727
A,릴리아,8.142857142857142,5.714285714285714,7.428571428571429,32.357142857142854,0.7142857142857143,0.0,123.78571428571429,1.5714285714285714,0.0,5.142857142857143,11296.42857142857,666.7142857142857,14900.214285714286,5746.071428571428,15861.714285714286,20363.428571428572,128096.42857142857,24202.0,0.0,0.0,19.428571428571427
A,마스터 이,8.052083333333334,5.78125,2.75,16.895833333333332,0.8958333333333334,0.17708333333333334,82.61458333333333,1.5520833333333333,235.4375,3.3645833333333335,8927.958333333334,10622.375,353.90625,2190.4791666666665,10603.614583333334,15081.28125,88881.9375,16654.96875,0.0,0.0,1.59375
A,마오카이,2.0,7.5,8.75,0.0,0.25,0.0,94.25,1.0,6.0,1.0,7969.75,1394.0,7968.0,5829.5,14131.5,9648.0,64646.25,23385.0,0.0,0.0,44.5
A,말자하,5.446808510638298,4.617021276595745,6.23404255319149,13.808510638297872,1.4893617021276595,0.46808510638297873,156.2127659574468,1.4042553191489362,0.0,2.872340425531915,11290.106382978724,572.6170212765958,17632.63829787234,919.1063829787234,7420.936170212766,18562.191489361703,137702.29787234042,11988.574468085106,0.0,0.0,41.702127659574465
A,말파이트,4.5625,4.734375,6.1875,5.78125,0.5,0.125,81.015625,0.9375,2.75,2.078125,7769.015625,2208.265625,10141.53125,1578.421875,7139.640625,12841.296875,63921.53125,14397.671875,0.0,0.0,20.84375
A,모데카이저,8.333333333333334,7.242424242424242,5.090909090909091,14.454545454545455,0.8787878787878788,0.12121212121212122,124.0909090909091,1.5757575757575757,1.696969696969697,3.4545454545454546,11636.969696969696,2399.7272727272725,16949.60606060606,5570.727272727273,16794.272727272728,20622.727272727272,115462.51515151515,28108.60606060606,0.0,0.0,7.424242424242424
A,모르가나,4.537313432835821,5.358208955223881,7.985074626865671,6.835820895522388,0.5074626865671642,0.05970149253731343,93.43283582089552,1.0746268656716418,0.0,1.9253731343283582,8370.850746268658,695.9402985074627,13267.283582089553,3641.3880597014927,9600.059701492537,14385.55223880597,74004.5223880597,15698.940298507463,0.0,0.0,41.46268656716418
A,문도 박사,4.9,5.8,6.7,8.2,1.45,0.4,110.15,0.95,5.75,2.3,9916.7,4646.5,11622.0,7722.05,19250.3,16825.25,94053.95,30031.25,0.0,0.0,15.2
A,미스 포츈,6.702501927254888,6.184385731305627,7.175835727801528,9.813091316840703,1.417198121802509,0.21697385941551614,147.19735090055366,1.507323568575233,595.9029364356297,3.089494708809307,11096.706776929006,15100.26743289649,1873.0798233933701,1777.8027892634382,10259.308010372135,17756.579928516363,114244.80440114935,17079.885275772653,0.0,0.0,8.987455322727591
A,바드,4.5,4.666666666666667,8.833333333333334,3.3333333333333335,0.6666666666666666,0.16666666666666666,88.0,0.8333333333333334,169.5,1.8333333333333333,8520.5,2687.5,4766.0,2646.1666666666665,8831.666666666666,8198.666666666666,72567.83333333333,12892.5,0.0,0.0,16.666666666666668
A,바루스,6.1815203145478375,6.323722149410223,6.863040629095675,10.291612057667104,1.1965923984272608,0.209043250327654,142.00131061598952,1.4318479685452163,230.27719528178244,2.90956749672346,10697.302752293577,12830.756880733945,3075.0255570117956,2172.3152031454783,10143.561598951506,16249.304062909567,111610.09764089122,16906.352555701178,0.0,0.0,23.690694626474443
A,바이,3.6666666666666665,4.743589743589744,2.5384615384615383,9.58974358974359,0.5128205128205128,0.1282051282051282,63.17948717948718,0.8461538461538461,174.17948717948718,1.564102564102564,6096.307692307692,7829.615384615385,23.05128205128205,1077.2564102564102,7255.102564102564,8314.333333333334,56851.02564102564,11671.897435897436,0.0,0.0,11.307692307692308
A,베이가,7.597701149425287,6.517241379310345,6.275862068965517,7.540229885057471,1.0747126436781609,0.22988505747126436,133.79310344827587,1.3448275862068966,0.0,3.3275862068965516,10936.867816091954,711.5,17456.57471264368,1821.6149425287356,9304.971264367816,18487.224137931036,118629.44252873563,17653.637931034482,0.0,0.0,29.448275862068964
A,베인,7.4471258134490235,6.263286334056399,5.471529284164859,12.706344902386117,1.3519522776572668,0.2268167028199566,141.96176789587852,1.6433026030368763,319.7155639913232,3.4483459869848154,11256.73684924078,11768.134625813449,423.8388015184382,2444.6281182212583,12085.138557483731,16638.0363340564,108971.4662418655,19209.42800976139,0.0,0.0,8.592326464208243
A,벡스,6.095744680851064,6.904255319148936,7.404255319148936,4.085106382978723,0.9148936170212766,0.0851063829787234,115.95744680851064,1.372340425531915,0.0,2.627659574468085,9820.191489361701,1229.0,15581.755319148937,2084.563829787234,9992.404255319148,17280.41489361702,93470.9255319149,16131.712765957447,0.0,0.0,27.27659574468085
A,벨코즈,5.357142857142857,6.214285714285714,6.595238095238095,3.0476190476190474,0.6904761904761905,0.16666666666666666,118.92857142857143,1.2857142857142858,0.0,2.3333333333333335,9811.761904761905,424.26190476190476,15173.404761904761,1436.2380952380952,9089.904761904761,20080.380952380954,103638.71428571429,15039.690476190477,0.0,0.0,21.238095238095237
A,볼리베어,3.6666666666666665,5.666666666666667,4.761904761904762,9.142857142857142,0.7142857142857143,0.23809523809523808,68.19047619047619,1.0952380952380953,18.476190476190474,1.4761904761904763,6868.666666666667,5939.857142857143,3130.3333333333335,2860.9523809523807,11574.666666666666,9330.857142857143,61828.04761904762,19676.428571428572,0.0,0.0,13.428571428571429
A,브랜드,7.164948453608248,7.371134020618556,7.577319587628866,10.56701030927835,0.8041237113402062,0.08247422680412371,133.20618556701032,1.5463917525773196,0.0,2.9690721649484537,11140.041237113403,635.3505154639175,23630.309278350516,1515.360824742268,10656.092783505155,25018.876288659794,122482.77319587629,17725.40206185567,0.0,0.0,16.04123711340206
A,블라디미르,8.695652173913043,6.608695652173913,6.971014492753623,9.08695652173913,1.289855072463768,0.15942028985507245,144.07246376811594,1.7246376811594204,0.0,4.246376811594203,11573.710144927536,995.7826086956521,22766.710144927536,20242.463768115944,18651.217391304348,24398.44927536232,125621.1884057971,29234.101449275364,0.0,0.0,4.391304347826087
A,블리츠크랭크,5.0,4.25,8.083333333333334,2.0,0.16666666666666666,0.08333333333333333,42.666666666666664,0.8333333333333334,0.16666666666666666,2.3333333333333335,7262.666666666667,2076.4166666666665,8630.5,692.5,8014.833333333333,11373.583333333334,39313.0,13742.25,0.0,0.0,28.083333333333332
A,비에고,6.346153846153846,8.115384615384615,5.230769230769231,12.23076923076923,0.6153846153846154,0.07692307692307693,105.1923076923077,1.3846153846153846,311.65384615384613,2.269230769230769,10241.307692307691,12531.076923076924,1756.3461538461538,4959.884615384615,15756.038461538461,14993.384615384615,97028.65384615384,25036.80769230769,0.0,0.0,11.423076923076923
A,빅토르,5.018867924528302,6.509433962264151,8.037735849056604,11.169811320754716,0.8679245283018868,0.07547169811320754,139.8490566037736,1.2452830188679245,0.0,2.2830188679245285,10488.056603773584,610.6603773584906,18542.32075471698,1661.6037735849056,10004.415094339623,19699.77358490566,120365.50943396226,16850.754716981133,0.0,0.0,21.264150943396228
A,뽀삐,7.444444444444445,8.88888888888889,9.666666666666666,11.555555555555555,0.6666666666666666,0.0,96.33333333333333,1.4444444444444444,5.111111111111111,2.6666666666666665,10626.333333333334,13697.555555555555,1793.111111111111,4507.777777777777,14692.444444444445,16043.777777777777,83887.66666666667,25541.444444444445,0.0,0.0,34.888888888888886
A,사미라,8.254949823704909,7.003525901817196,6.07268782207757,12.710469216164904,1.144426362896664,0.18212639001898562,147.90710604827774,1.8479793870355303,512.228912394901,3.646189313805262,11481.924328722538,14962.028342826146,2449.6658529970164,2308.4928125847573,12971.64740981828,17837.972199620286,112927.24532139952,21142.691754814212,0.0,0.0,2.108896121508001
A,사이온,7.294117647058823,8.823529411764707,8.411764705882353,13.352941176470589,2.0588235294117645,0.29411764705882354,158.0,1.2941176470588236,188.11764705882354,2.8823529411764706,12880.117647058823,15637.823529411764,4444.294117647059,1968.8235294117646,26327.235294117647,21066.41176470588,157803.0588235294,42148.05882352941,0.0,0.0,44.88235294117647
A,사일러스,6.898148148148148,7.37037037037037,5.342592592592593,6.935185185185185,0.75,0.1388888888888889,102.31481481481481,1.3148148148148149,17.037037037037038,2.8518518518518516,9490.722222222223,636.6018518518518,14922.305555555555,5508.675925925926,16528.935185185186,16041.175925925925,84227.57407407407,25942.87037037037,0.0,0.0,21.296296296296298
A,샤코,3.0689655172413794,3.5517241379310347,4.137931034482759,13.586206896551724,0.3793103448275862,0.1724137931034483,38.793103448275865,0.7241379310344828,48.689655172413794,1.6206896551724137,5612.827586206897,1508.3103448275863,6258.413793103448,966.9655172413793,6619.275862068966,8269.379310344828,41610.24137931035,9744.724137931034,0.0,0.0,14.586206896551724
A,세나,5.502403846153846,5.706730769230769,9.278846153846153,8.557692307692308,0.9783653846153846,0.14903846153846154,129.68028846153845,1.2692307692307692,397.79086538461536,2.831730769230769,10913.086538461539,14001.25,422.25240384615387,7510.8245192307695,9476.86298076923,15789.82451923077,98921.03605769231,16251.836538461539,0.0,0.0,23.009615384615383
A,세라핀,4.258064516129032,6.645161290322581,9.03225806451613,5.67741935483871,0.5483870967741935,0.0967741935483871,137.70967741935485,1.3870967741935485,0.0,2.129032258064516,9909.516129032258,1428.5806451612902,15695.290322580646,2899.8709677419356,10219.193548387097,17538.290322580644,115527.29032258065,17026.483870967742,0.0,0.0,26.387096774193548
A,세주아니,5.0,7.0,13.0,8.0,1.0,0.0,84.0,1.0,0.0,2.0,10031.0,4739.0,7472.0,4035.0,14609.0,12211.0,65478.0,28778.0,0.0,0.0,26.0
A,세트,6.025316455696203,7.2025316455696204,5.7594936708860756,6.493670886075949,1.1265822784810127,0.24050632911392406,111.34177215189874,1.3417721518987342,28.556962025316455,2.5949367088607596,9855.240506329113,12724.506329113925,217.30379746835442,3337.227848101266,18405.59493670886,16788.240506329115,90700.02531645569,28973.683544303796,0.0,0.0,22.11392405063291
A,소나,5.8,6.0,9.4,5.4,1.4,0.4,85.2,1.0,106.4,2.8,10511.8,2313.0,9128.2,7941.2,8969.0,11934.2,68008.6,13937.0,0.0,0.0,8.8
A,소라카,2.1,9.0,11.7,3.1,0.2,0.0,62.6,0.9,0.0,0.4,8048.9,1063.2,6676.5,11094.2,9089.8,8094.1,49879.5,17142.6,0.0,0.0,35.4
A,쉔,3.3333333333333335,2.6666666666666665,5.666666666666667,12.0,0.0,0.0,40.666666666666664,0.3333333333333333,7.0,1.0,5511.666666666667,3073.0,3968.3333333333335,1204.6666666666667,9870.666666666666,7362.333333333333,41588.0,14703.0,0.0,0.0,9.333333333333334
A,쉬바나,4.857142857142857,5.714285714285714,4.571428571428571,33.714285714285715,2.0,0.5714285714285714,110.28571428571429,1.0,0.0,2.4285714285714284,10011.0,1904.2857142857142,12457.714285714286,2844.4285714285716,13685.142857142857,15533.0,128126.28571428571,23221.14285714286,0.0,0.0,2.0
A,스웨인,7.204444444444444,6.737777777777778,9.395555555555555,6.52,0.8888888888888888,0.17333333333333334,121.32444444444444,1.568888888888889,0.0044444444444444444,3.2888888888888888,10688.791111111112,1354.391111111111,19252.075555555555,6739.644444444444,14050.373333333333,21503.6,101652.85777777778,24867.18666666667,0.0,0.0,38.86666666666667
A,시비르,5.751714677640604,5.812071330589849,8.002057613168724,10.8840877914952,1.3779149519890261,0.22633744855967078,162.24417009602195,1.3943758573388203,259.0150891632373,2.7441700960219477,11119.514403292182,18063.63717421125,96.77914951989025,2588.386145404664,9949.220164609054,18475.971879286695,141069.44238683127,16310.996570644718,0.0,0.0,1.2167352537722909
A,신 짜오,7.882352941176471,5.823529411764706,6.529411764705882,13.823529411764707,1.7058823529411764,0.47058823529411764,110.11764705882354,1.2352941176470589,255.7058823529412,3.6470588235294117,10229.764705882353,16283.70588235294,1413.7058823529412,6060.941176470588,12373.941176470587,18495.29411764706,95384.11764705883,21755.41176470588,0.0,0.0,17.11764705882353
A,신드라,6.314285714285714,6.076190476190476,7.057142857142857,11.152380952380952,0.8285714285714286,0.11428571428571428,147.55238095238096,1.3523809523809525,0.0,2.8380952380952382,11018.44761904762,803.2380952380952,18580.32380952381,1970.6,9723.057142857142,19619.809523809523,119591.41904761904,16312.247619047619,0.0,0.0,31.914285714285715
A,신지드,4.285714285714286,8.785714285714286,9.071428571428571,10.571428571428571,0.35714285714285715,0.07142857142857142,125.5,1.0714285714285714,0.07142857142857142,2.0,10196.214285714286,545.2857142857143,14022.785714285714,2021.2857142857142,18316.85714285714,15455.214285714286,108703.0,26001.928571428572,0.0,0.0,33.642857142857146
A,쓰레쉬,4.181818181818182,7.318181818181818,6.0,8.545454545454545,0.8636363636363636,0.09090909090909091,116.31818181818181,1.0454545454545454,286.6818181818182,1.7727272727272727,9249.545454545454,2890.4545454545455,6058.545454545455,1559.409090909091,10792.318181818182,9554.818181818182,79568.09090909091,17673.31818181818,0.0,0.0,20.272727272727273
A,아리,6.475,6.125,8.475,5.9,0.95,0.15,115.325,1.175,0.0,3.25,10228.625,1265.875,11785.525,3484.625,12092.225,16914.3,92306.6,18997.725,0.0,0.0,22.75
A,아무무,1.0,5.666666666666667,4.333333333333333,32.0,0.0,0.0,46.666666666666664,0.6666666666666666,5.333333333333333,0.0,5569.666666666667,742.0,2486.3333333333335,2330.3333333333335,8778.0,3559.3333333333335,66763.0,15482.0,0.0,0.0,10.0
A,아우렐리온 솔,3.0,5.333333333333333,7.666666666666667,7.0,0.6666666666666666,0.0,117.0,1.0,0.0,1.3333333333333333,8635.0,827.6666666666666,11045.0,1312.6666666666667,6378.0,12554.666666666666,79705.66666666667,13868.0,0.0,0.0,27.0
A,아이번,2.0,8.666666666666666,11.333333333333334,32.0,1.6666666666666667,0.0,43.0,1.0,0.0,0.0,7646.0,2441.6666666666665,3647.3333333333335,3803.0,12687.666666666666,6291.666666666667,120884.33333333333,16349.333333333334,0.0,0.0,23.666666666666668
A,아지르,3.9166666666666665,6.041666666666667,5.041666666666667,5.125,0.75,0.16666666666666666,104.29166666666667,0.875,0.0,1.75,7778.541666666667,813.4583333333334,10150.625,974.9166666666666,7812.333333333333,11214.125,68668.08333333333,13578.291666666666,0.0,0.0,8.25
A,아칼리,7.921052631578948,6.223684210526316,4.315789473684211,6.342105263157895,0.39473684210526316,0.11842105263157894,108.21052631578948,1.355263157894737,0.0,3.736842105263158,9987.473684210527,1178.1842105263158,16075.578947368422,2063.342105263158,14797.236842105263,18491.263157894737,85737.72368421052,23619.565789473683,0.0,0.0,1.4605263157894737
A,아크샨,7.377272727272727,7.572727272727272,6.0636363636363635,10.75909090909091,1.3454545454545455,0.19545454545454546,136.98636363636365,1.459090909090909,460.49545454545455,3.131818181818182,11396.068181818182,13774.231818181817,1998.6772727272728,1769.9772727272727,12128.2,17167.881818181817,115777.38181818182,19201.004545454547,0.0,0.0,1.3409090909090908
A,아트록스,5.882352941176471,5.588235294117647,4.9411764705882355,7.294117647058823,0.7058823529411765,0.058823529411764705,98.29411764705883,1.0588235294117647,0.0,3.235294117647059,8423.29411764706,14078.411764705883,0.0,7292.705882352941,15037.882352941177,14462.411764705883,75278.41176470589,24477.470588235294,0.0,0.0,19.0
A,아펠리오스,6.480408388520972,6.769039735099338,5.986203090507726,12.100441501103752,1.3705849889624724,0.19370860927152317,146.62389624724062,1.525662251655629,550.3247792494482,2.8921081677704192,10879.880242825608,15741.00137969095,856.4522626931567,2978.2593818984546,11461.326434878587,17077.473785871964,116748.79139072848,18818.584713024284,0.0,0.0,14.705022075055188
A,알리스타,2.125,6.0,10.125,1.75,0.25,0.0,46.875,0.625,6.875,0.5,6752.0,755.5,5666.875,7513.5,12488.5,7163.0,30875.5,21244.25,0.0,0.0,44.5
A,애니,6.76,6.8,8.32,7.04,0.56,0.08,107.24,1.4,28.4,2.56,10100.08,895.52,17090.48,1464.84,9678.4,18872.2,78825.92,16732.52,0.0,0.0,23.76
A,애니비아,4.285714285714286,5.523809523809524,5.714285714285714,10.714285714285714,0.5952380952380952,0.047619047619047616,119.54761904761905,1.0476190476190477,0.0,2.0,9499.095238095239,754.8571428571429,11734.285714285714,1391.404761904762,11380.357142857143,13020.238095238095,101583.66666666667,17525.190476190477,0.0,0.0,30.404761904761905
A,애쉬,5.500429676310513,6.326124319679175,8.333428816957891,9.878401604124893,1.2111142938985964,0.20438269836723003,135.23732454883987,1.33056430822114,299.09481523918646,2.522629619020338,10421.992122600974,12480.04755084503,1952.7288742480664,1694.4551704382698,10562.146233171012,15140.449298195359,105498.73732454884,17201.85462618161,0.0,0.0,35.41922085362361
A,야스오,7.018494623655914,7.0116129032258065,5.941935483870968,16.34494623655914,1.4146236559139784,0.23913978494623656,156.09290322580645,1.5479569892473117,617.5131182795699,3.101935483870968,11608.113548387097,14523.098924731183,1278.669677419355,2294.021935483871,12907.605591397849,16309.936774193548,142320.88602150537,20421.57548387097,0.0,0.0,20.888602150537633
A,에코,6.125,7.25,4.375,11.25,0.875,0.125,124.3125,1.25,0.0,2.625,10108.5625,1847.375,14905.4375,4107.625,15921.0,17651.5,111306.4375,24834.25,0.0,0.0,17.875
A,엘리스,4.666666666666667,3.6666666666666665,4.333333333333333,45.333333333333336,0.6666666666666666,0.0,48.0,0.6666666666666666,0.0,2.6666666666666665,7844.0,757.3333333333334,7543.666666666667,3863.3333333333335,8207.666666666666,9025.666666666666,85775.33333333333,13354.666666666666,0.0,0.0,18.666666666666668
